Structure, Text
"SEC. 51A-6.108_6_2_1_4","(iv)   the purpose of a municipal setting designation; and"
"SEC. 51A-6.108_6_2_1_5","(v)   the type of contamination identified in the designated groundwater."
"SEC. 51A-6.108_6_2_2","(B)   The director shall publish notice of the public meeting in the official newspaper of the city at least 15 days before the public meeting."
"SEC. 51A-6.108_6_2_3","(C)   The director shall mail notice of the public meeting at least 15 days before the date of the public meeting by depositing the notice properly addressed and postage paid in the United States mail. The notice must be written in English and Spanish. The applicant may not alter, change, amend, or enlarge the application after notices for the public meeting have been mailed. The director shall mail notice of the public meeting to:"
"SEC. 51A-6.108_6_2_3_1","(i)   the applicant;"
"SEC. 51A-6.108_6_2_3_2","(ii)   owners of real property within 2,500 feet of the designated property as indicated by the most recent appraisal district records;"
"SEC. 51A-6.108_6_2_3_3","(iii)   owners of state-registered private water wells within five miles of the designated property, as indicated on the application, by certified mail;"
"SEC. 51A-6.108_6_2_3_4","(iv)   any retail public utility that owns or operates a groundwater supply well within five miles of the designated property, as indicated on the application, by certified mail;"
"SEC. 51A-6.108_6_2_3_5","(v)   any municipality with a boundary within one-half mile of the designated property, as indicated on the application, by certified mail;"
"SEC. 51A-6.108_6_2_3_6","(vi)   any municipality that owns or operates a groundwater supply well within five miles of the designated property, as indicated on the application, by certified mail; and"
"SEC. 51A-6.108_6_2_3_7","(vii)   the TCEQ."
"SEC. 51A-6.108_6_2_4","(D)   The director shall cause a copy of the application to be placed on display at the public library closest to the designated property at least 15 days prior to the public meeting."
"SEC. 51A-6.108_6_3","(3)   The applicant, the licensed professional engineer or licensed professional geoscientist who signed and sealed the application, or a licensed professional engineer or licensed professional geoscientist who is familiar with the application must be present at the public meeting. If the required person is not present at the public meeting, the director may either deem the application withdrawn and any fees forfeited or reschedule the public meeting at the applicant’s expense."
"SEC. 51A-6.108_6_4","(4)   The purpose of the public meeting is to provide information to the community about municipal setting designations in general and the application in specific, allow the applicant to explain the application, allow proponents and opponents to comment, and notify the community of the date of the city council public hearing."
"SEC. 51A-6.108_7","(g)   City council public hearing."
"SEC. 51A-6.108_7_1","(1)   Prior to the public hearing, the director shall prepare a recommendation as to whether the municipal setting designation ordinance should be granted or denied, and listing any conditions that should be imposed."
"SEC. 51A-6.108_7_1_1","(A)   The director may recommend that the municipal setting designation ordinance prohibit the use of the designated groundwater from beneath public rights-of-way immediately adjacent to the designated property as potable water."
"SEC. 51A-6.108_7_1_2","(B)   If the director, in his sole discretion, determines it is more likely than not that a source of a contaminant of concern originated on the designated property, and that the ingestion protective concentration level exceedence zone or the non-ingestion protective concentration level exceedence zone for that contaminant of concern extends to public rights-of-way immediately adjacent to the designated property, the director may recommend that the municipal setting designation ordinance include a condition that the public rights-of-way immediately adjacent to the designated property be included, at no additional cost to the city, in the TCEQ application."
"SEC. 51A-6.108_7_1_3","(C)   The director may recommend that the municipal setting designation ordinance specify a time period for a state or federal program to address the entire non-ingestion protective concentration level exceedence zone originating from sources on the designated property or migrating from or through the designated property."
"SEC. 51A-6.108_7_2","(2)   Upon payment of the additional processing fee, the director shall provide notification of the public hearing in the following manner:"
"SEC. 51A-6.108_7_2_1","(A)   The notice of the public hearing must include:"
"SEC. 51A-6.108_7_2_1_1","(i)   the date, time, and location of the public hearing;"
"SEC. 51A-6.108_7_2_1_2","(ii)   the identity of the applicant;"
"SEC. 51A-6.108_7_2_1_3","(iii)   the location and legal description of the designated property;"
"SEC. 51A-6.108_7_2_1_4","(iv)   the purpose of a municipal setting designation; and"
"SEC. 51A-6.108_7_2_1_5","(v)   the type of contamination identified in the designated groundwater."
"SEC. 51A-6.108_7_2_2","(B)   The director shall publish notice of the public hearing in the official newspaper of the city at least 15 days before the public hearing."
"SEC. 51A-6.108_7_3","(3)   The applicant, the licensed professional engineer or licensed professional geoscientist who signed and sealed the application, or a licensed professional engineer or licensed professional geoscientist who is familiar with the application must be present at the public hearing. If the required person is not present at the public hearing, the city council may either deny the application or continue the public hearing."
"SEC. 51A-6.108_7_4","(4)   The city council shall deny the application if it finds that:"
"SEC. 51A-6.108_7_4_1","(A)   the eligibility criteria of Section 361.803 of the Texas Health and Safety Code have not been met;"
"SEC. 51A-6.108_7_4_2","(B)   the municipal setting designation will have an adverse effect on the current or future water resource needs or obligations of the city; or"
"SEC. 51A-6.108_7_4_3","(C)   there is not a public drinking water supply system that satisfies the requirements of Chapter 341 of the Texas Health and Safety Code and that supplies or is capable of supplying drinking water to the designated property and property within one-half mile of the designated property."
"SEC. 51A-6.108_7_5","(5)   In order to approve an application, the city council must adopt a municipal setting designation ordinance that:"
"SEC. 51A-6.108_7_5_1","(A)   states that the ordinance is necessary because the concentrations of contaminants of concern exceed human ingestion protective concentration levels;"
"SEC. 51A-6.108_7_5_2","(B)   provides a legal description of the designated property;"
"SEC. 51A-6.108_7_5_3","(C)   describes the designated groundwater, including the maximum depth below ground surface of the designated groundwater (the maximum depth shall not exceed 200 feet below ground surface unless the applicant specifically requests and the ordinance specifically provides a greater depth);"
"SEC. 51A-6.108_7_5_4","(D)   prohibits the use of the designated groundwater from beneath the designated property as potable water;"
"SEC. 51A-6.108_7_5_5","(E)   appropriately restricts other uses of or contact with the designated groundwater;"
"SEC. 51A-6.108_7_5_6","(F)   lists any reasonable and necessary conditions;"
"SEC. 51A-6.108_7_5_7","(G)   indicates support of the applicant’s TCEQ application, with any comments."
"SEC. 51A-6.108_7_6","(6)   The municipal setting designation ordinance may prohibit the use of the designated groundwater from beneath public rights-of-way immediately adjacent to the designated property as potable water."
"SEC. 51A-6.108_7_7","(7)   The municipal setting designation ordinance may include a condition that the public rights-of-way immediately adjacent to the designated property be included, at no additional cost to the city, in the TCEQ application."
"SEC. 51A-6.108_7_8","(8)   The municipal setting designation ordinance may specify a time period for a state or federal program to address the entire non-ingestion protective concentration level exceedence zone originating from sources on the designated property or migrating from or through the designated property."
"SEC. 51A-6.108_8","(h)   Limitation on reapplication.  If the applicant withdraws the application, or if the city council denies the application, no further applications may be accepted for that property for one year from the date of the withdrawal or denial, unless the city council denies the application without prejudice. The city council, by simple majority vote, may waive the one year limitation if there are changed circumstances sufficient to warrant a new application."
"SEC. 51A-6.108_9","(i)   Effect of municipal setting designation ordinance."
"SEC. 51A-6.108_9_1","(1)   The effect of a municipal setting designation ordinance is to prohibit use of designated groundwater as potable water and thereby enable the TCEQ to certify a municipal setting designation for the designated property. If certified by the TCEQ, the municipal setting designation may limit the scope of or eliminate the need for risk-based site investigations and response actions pursuant to Section 361.808 of the Texas Health and Safety Code based on the non-existence, elimination, or control of pathways for human ingestion of contaminated groundwater."
"SEC. 51A-6.108_9_2","(2)   Any person owning, operating, or controlling the designated property remains responsible for complying with all applicable federal and state laws and regulations; all ordinances, rules, and regulations of the city; and all environmental regulations. The city council’s approval of a municipal setting designation ordinance in itself does not change any environmental assessment or cleanup requirements applicable to the designated property."
"SEC. 51A-6.108_9_3","(3)   Approval of a municipal setting designation ordinance shall not be construed to subject the city of Dallas to any responsibility or liability for any injury to persons or damages to property caused by any contaminant of concern."
"SEC. 51A-6.108_10","(j)   Additional requirements following adoption of an ordinance."
"SEC. 51A-6.108_10_1","(1)   Within 30 days after adoption, the applicant shall provide the director with an electronic file showing the location of the designated property and the designated groundwater in a format compatible with the city’s geographic information system."
"SEC. 51A-6.108_10_2","(2)   Within 60 days after adoption, the director shall file a certified copy of the municipal setting designation ordinance in the deed records of the county where the designated property is located."
"SEC. 51A-6.108_10_3","(3)   Within 60 days after adoption, the director shall send a certified copy of the municipal setting designation ordinance to the applicant and the TCEQ."
"SEC. 51A-6.108_10_4","(4)   The applicant shall provide the director with a copy of the municipal setting designation certificate issued by the TCEQ pursuant to Section 361.807 of the Texas Health and Safety Code within 30 days after issuance of the certificate."
"SEC. 51A-6.108_10_5","(5)   The applicant shall provide the director with a copy of the certificate of completion or other documentation issued by the TCEQ showing that any site investigations and response actions required pursuant to Section 361.808 of the Texas Health and Safety Code have been completed to the satisfaction of the TCEQ within the time period required.  The director may, for good cause, extend the time for submitting the documentation."
"SEC. 51A-6.108_10_6","(6)   Within the time period required in the municipal setting designation ordinance for the state or federal program to address the entire non-ingestion protective concentration level exceedence zone originating from sources on the designated property or migrating from or through the designated property, the applicant shall provide the director documentation that it has been addressed to the satisfaction of the agency administering the program.  If it has not been addressed, the director may, for good cause, take any of the following actions:"
"SEC. 51A-6.108_10_6_1","(A)   allow additional time to address the non-ingestion protective concentration level exceedence zone;"
"SEC. 51A-6.108_10_6_2","(B)   request a review by the TCEQ or the agency administering the program;"
"SEC. 51A-6.108_10_6_3","(C)   recommend to the city council that the municipal setting designation ordinance be repealed;"
"SEC. 51A-6.108_10_6_4","(D)   request additional information or documentation from the applicant; or"
"SEC. 51A-6.108_10_6_5","(E)   pursue other actions that the director believes may be warranted."
"SEC. 51A-6.108_10_7","(7)   The applicant shall notify the director in writing if the applicant determines that notice is required to be sent to an owner of other property beyond the boundaries of the designated property under Title 30 Texas Administrative Code, Chapter 30, Section 350.55(b), providing the name of the property owner, the property address, and a copy of the notice sent to the property owner."
"SEC. 51A-6.108_11","(k)   Authority of the director.  The director is authorized to:"
"SEC. 51A-6.108_11_1","(1)   Enter public or private property to determine whether designated groundwater is being used in violation of this section."
"SEC. 51A-6.108_11_2","(2)   Administer and enforce the provisions of this section."
"SEC. 51A-6.108_12","(l)   Offenses.  A person commits an offense if the person:"
"SEC. 51A-6.108_12_1","(1)   uses designated groundwater as a potable water source or for a purpose prohibited in the municipal setting designation ordinance;"
"SEC. 51A-6.108_12_2","(2)   fails to provide the director with a copy of the municipal setting designation certificate issued by the TCEQ pursuant to Section 361.807 of the Texas Health and Safety Code within 30 days after issuance of the certificate;"
"SEC. 51A-6.108_12_3","(3)   fails to provide the director with a copy of the certificate of completion or other documentation issued by the TCEQ showing that any site investigations and response actions required pursuant to Section 361.808 of the Texas Health and Safety Code have been completed to the satisfaction of the TCEQ within the time period required."
"SEC. 51A-6.108_12_4","(4)   fails to notify and provide documentation to the director within the time period required in the municipal setting designation ordinance that the entire non-ingestion protective concentration level exceedence zone originating from sources on the designated property or migrating from or through the designated property has been addressed to the satisfaction of the state or federal agency administering the program.  (Ord. Nos. 26001; 27697; 28073; 28424; 30239; 30654; 30994)"
