Structure, Text
"SEC. 51A-4.115_4_1_1","(i)   15 feet where adjacent to an expressway or a thoroughfare; and"
"SEC. 51A-4.115_4_1_2","(ii)   no minimum in all other cases."
"SEC. 51A-4.115_4_2","(B)   Side and rear yard.  Minimum side and rear yard is:"
"SEC. 51A-4.115_4_2_1","(i)   10 feet where adjacent to or directly across an alley from a zoning district other than a TH or TH(A) district; and"
"SEC. 51A-4.115_4_2_2","(ii)   no minimum in all other cases."
"SEC. 51A-4.115_4_3","(C)   Dwelling unit density.  Maximum dwelling unit density is 18 dwelling units per net acre."
"SEC. 51A-4.115_4_4","(D)   Floor area ratio.  No maximum floor area ratio."
"SEC. 51A-4.115_4_5","(E)   Height."
"SEC. 51A-4.115_4_5_1","(i)   Residential proximity slope.  If any portion of a structure is over 26 feet in height, that portion may not be located above a residential proximity slope originating in an R, R(A), D, D(A), TH, or TH(A) district.  (See Section 51A-4.412.)  Exception: Except for chimneys, structures listed in Section 51A-4.408(a)(2) may project through the slope to a height not to exceed the maximum structure height, or 12 feet above the slope, whichever is less.  Chimneys may project through the slope to a height 12 feet above the slope and 12 feet above the maximum structure height."
"SEC. 51A-4.115_4_5_2","(ii)   Maximum height.  Unless further restricted under Subparagraph (i), maximum structure height is 36 feet."
"SEC. 51A-4.115_4_6","(F)   Lot coverage.  Maximum lot coverage is 60 percent.  Aboveground parking structures are included in lot coverage calculations; surface parking lots and underground parking structures are not."
"SEC. 51A-4.115_4_7","(G)   Lot size.  Minimum lot size is 2,000 square feet for each dwelling unit."
"SEC. 51A-4.115_4_8","(H)   Stories.  No maximum number of stories."
"SEC. 51A-4.115_5","(5)   Off-street parking and loading.  Consult the use regulations (Division 51A-4.200) for the specific off-street parking requirements for each use.  Consult the off-street parking and loading regulations (Divisions 51A-4.300 et seq.) for information regarding off-street parking and loading generally. In this district, off-street parking must be provided at or below ground level."
"SEC. 51A-4.115_6","(6)   Environmental performance standards.  See Article VI."
"SEC. 51A-4.115_7","(7)   Landscape regulations.  See Article X."
"SEC. 51A-4.115_8","(8)   Additional provisions."
"SEC. 51A-4.115_8_1","(A)   Minimum district size.  A minimum of one-half acre is required for the establishment of this district unless the city council determines that a smaller district is justified in a transitional circumstance separating a residential district from a higher density district."
"SEC. 51A-4.115_8_2","(B)   Limit on attached units.  No group of attached dwelling units may exceed eight in number.  (Ord. Nos. 19455; 19786; 19808; 19912; 20384; 20625; 20950; 21002; 21044; 21186; 21314; 22139; 22782; 24543; 26920)"
"SEC. 51A-4.116","MULTIFAMILY DISTRICTS."
"SEC. 51A-4.116_1","(a)   MF-1(A) and MF-1(SAH) districts."
"SEC. 51A-4.116_1_1","(1)   Purpose.  The MF-1(A) and MF-1(SAH) districts are composed mainly of areas containing mixtures of single family, duplex, and multifamily dwellings and certain uniformly developed multifamily dwelling sections.  These districts are medium density districts and are located in certain areas close into the center of the city and at various outlying locations.  The area regulations are designed to protect the residential character and to prevent the overcrowding of the land by providing minimum standards for building spacing, yards, off-street parking, and coverage.  All commercial and office uses are prohibited.  It is anticipated that additional areas may be designated in the MF-1(A) or MF-1(SAH) district from time to time in the future where the change is appropriate and access and utility services can reasonably accommodate these medium density dwellings.  Additionally, the MF-1(SAH) district is created to encourage the provision of affordable housing."
"SEC. 51A-4.116_1_2","(2)   Main uses permitted."
"SEC. 51A-4.116_1_2_1","(A)   Agricultural uses."
"SEC. 51A-4.116_1_2_1_1","--   Crop production."
"SEC. 51A-4.116_1_2_2","(B)   Commercial and business service uses."
"SEC. 51A-4.116_1_2_2_1","None permitted."
"SEC. 51A-4.116_1_2_3","(C)   Industrial uses."
"SEC. 51A-4.116_1_2_3_1","--   Gas drilling and production. [SUP]"
"SEC. 51A-4.116_1_2_3_2","--   Temporary concrete or asphalt batching plant.  [By special authorization of the building official.]"
"SEC. 51A-4.116_1_2_4","(D)   Institutional and community service uses."
"SEC. 51A-4.116_1_2_4_1","--   Adult day care facility. [SUP]"
"SEC. 51A-4.116_1_2_4_2","--   Cemetery or mausoleum. [SUP]"
"SEC. 51A-4.116_1_2_4_3","--   Child-care facility. [SUP]"
"SEC. 51A-4.116_1_2_4_4","--   Church."
"SEC. 51A-4.116_1_2_4_5","--   College, university or seminary. [SUP]"
"SEC. 51A-4.116_1_2_4_6","--   Community service center. [SUP]"
"SEC. 51A-4.116_1_2_4_7","--   Convalescent and nursing homes, hospice care, and related institutions. [RAR]"
"SEC. 51A-4.116_1_2_4_8","--   Convent or monastery."
"SEC. 51A-4.116_1_2_4_9","--   Foster home."
"SEC. 51A-4.116_1_2_4_10","--   Hospital. [SUP]"
"SEC. 51A-4.116_1_2_4_11","--   Library, art gallery, or museum. [SUP]"
"SEC. 51A-4.116_1_2_4_12","--   Public or private school. [SUP]"
"SEC. 51A-4.116_1_2_5","(E)   Lodging uses."
"SEC. 51A-4.116_1_2_5_1","None permitted."
"SEC. 51A-4.116_1_2_6","(F)   Miscellaneous uses."
"SEC. 51A-4.116_1_2_6_1","--   Carnival  or  circus (temporary).  [By special authorization of the building official.]"
"SEC. 51A-4.116_1_2_6_2","--   Temporary construction or sales office."
"SEC. 51A-4.116_1_2_7","(G)   Office uses."
"SEC. 51A-4.116_1_2_7_1","None permitted."
"SEC. 51A-4.116_1_2_8","(H)   Recreation uses."
"SEC. 51A-4.116_1_2_8_1","--   Country club with private membership. [RAR]"
"SEC. 51A-4.116_1_2_8_2","--   Private recreation center, club, or area. [SUP]"
"SEC. 51A-4.116_1_2_8_3","--   Public park, playground, or golf course."
"SEC. 51A-4.116_1_2_9","(I)   Residential uses."
"SEC. 51A-4.116_1_2_9_1","--   College dormitory, fraternity, or sorority house."
"SEC. 51A-4.116_1_2_9_2","--   Duplex."
"SEC. 51A-4.116_1_2_9_3","--   Group residential facility. [See Section 51A-4.209(3).]"
"SEC. 51A-4.116_1_2_9_4","--   Handicapped group dwelling unit.  [See  Section 51A-4.209(3.1).]"
"SEC. 51A-4.116_1_2_9_5","--   Multifamily."
"SEC. 51A-4.116_1_2_9_6","--   Retirement housing."
"SEC. 51A-4.116_1_2_9_7","--   Single family."
"SEC. 51A-4.116_1_2_10","(J)   Retail and personal service uses."
"SEC. 51A-4.116_1_2_10_1","None permitted."
"SEC. 51A-4.116_1_2_11","(K)   Transportation uses."
"SEC. 51A-4.116_1_2_11_1","--   Transit passenger shelter."
"SEC. 51A-4.116_1_2_11_2","--   Transit passenger station or transfer center. [SUP]"
"SEC. 51A-4.116_1_2_12","(L)   Utility and public service uses."
"SEC. 51A-4.116_1_2_12_1","--   Electrical substation. [SUP]"
"SEC. 51A-4.116_1_2_12_2","--   Local utilities.  [SUP or RAR may be required.  See Section 51A-4.212(4).]"
"SEC. 51A-4.116_1_2_12_3","--   Police or fire station. [SUP]"
"SEC. 51A-4.116_1_2_12_4","--   Radio, television, or microwave tower. [SUP]"
"SEC. 51A-4.116_1_2_12_5","--   Tower/antenna for cellular communication. [See Section 51A-4.212(10.1).]"
"SEC. 51A-4.116_1_2_12_6","--   Utility or government installation other than listed. [SUP]"
"SEC. 51A-4.116_1_2_13","(M)   Wholesale, distribution, and storage uses."
"SEC. 51A-4.116_1_2_13_1","--   Recycling drop-off container. [See Section 51A-4.213 (11.2).]"
"SEC. 51A-4.116_1_2_13_2","--   Recycling drop-off for special occasion collection. [See Section 51A-4.213 (11.3).]"
"SEC. 51A-4.116_1_3","(3)   Accessory uses.  As a general rule, an accessory use is permitted in any district in which the main use is permitted.  Some specific types of accessory uses, however, due to their unique nature, are subject to additional regulations contained in Section 51A-4.217.  For more information regarding accessory uses, consult Section 51A-4.217."
"SEC. 51A-4.116_1_3_1","(A)   The following accessory uses are not permitted in this district:"
"SEC. 51A-4.116_1_3_1_1","--   Accessory outside display of merchandise."
"SEC. 51A-4.116_1_3_1_2","--   Accessory outside sales."
"SEC. 51A-4.116_1_3_1_3","--   Accessory  pathological waste incinerator."
"SEC. 51A-4.116_1_3_2","(B)   In this district, the following accessory uses are permitted by SUP only:"
"SEC. 51A-4.116_1_3_2_1","--   Accessory helistop."
"SEC. 51A-4.116_1_3_3","(C)   In this district, an SUP may be required for the following accessory uses:"
"SEC. 51A-4.116_1_3_3_1","--   Accessory medical/ infectious waste incinerator.  [See Section 51A-4.217(3.1).]"
"SEC. 51A-4.116_1_4","(4)   Yard, lot, and space regulations.  (Note:  The yard, lot, and space regulations in this subsection must be read together with the yard, lot, and space regulations contained in Division 51A-4.400 . In the event of a conflict between this subsection and Division 51A-4.400 , Division 51A-4.400 controls.)"
"SEC. 51A-4.116_1_4_1","Except as provided in this paragraph, the following yard, lot, and space regulations apply:"
"SEC. 51A-4.116_1_4_1","(A)   Front yard.  Minimum front yard is 15 feet."
"SEC. 51A-4.116_1_4_2","(B)   Side and rear yard."
"SEC. 51A-4.116_1_4_2_1","(i)   No minimum side and rear yard for single family structures."
"SEC. 51A-4.116_1_4_2_2","(ii)   Minimum side yard for duplex structures is five feet."
"SEC. 51A-4.116_1_4_2_3","(iii)   Minimum side yard for other permitted structures is 10 feet."
"SEC. 51A-4.116_1_4_2_4","(iv)   Minimum rear yard for duplex structures is 10 feet."
"SEC. 51A-4.116_1_4_2_5","(v)   Minimum rear yard for other permitted structures is 15 feet. A minimum rear yard of 10 feet may be provided when a building site backs upon an MF, MF(A), O-1, O-2, NO, NO(A), LO, LO(A), MO, MO(A), GO, GO(A), NS, NS(A), SC, CR, RR, GR, LC, HC, CS, CA-1, CA-1(A), CA-2, CA-2(A), I-1, I-2, I-3, LI, IR, IM, mixed use, or multiple commercial district."
"SEC. 51A-4.116_1_4_3","(C)   Dwelling unit density."
"SEC. 51A-4.116_1_4_3_1","(i)   MF-1(A) district. No maximum dwelling unit density."
"SEC. 51A-4.116_1_4_3_2","(ii)   MF-1(SAH) district.  Maximum dwelling unit density varies depending on whether a density bonus is obtained in accordance with Division 51A-4.900 as follows:"
"SEC. 51A-4.116_1_4_3_2_1","MAXIMUM DWELLING UNIT DENSITY
(dwelling units per net acre)","Percentage of SAH Units Provided","Dwelling Units Permitted",
"SEC. 51A-4.116_1_4_3_2_1_1","0%","15",
"SEC. 51A-4.116_1_4_3_2_1_2","5%","16",
"SEC. 51A-4.116_1_4_3_2_1_3","10%","17",
"SEC. 51A-4.116_1_4_3_2_1_4","15%","20",
"SEC. 51A-4.116_1_4_3_2_1_5","20%","30",
"SEC. 51A-4.116_1_4_4","(D)   Floor area ratio.  No maximum floor area ratio."
"SEC. 51A-4.116_1_4_5","(E)   Height."
"SEC. 51A-4.116_1_4_5_1","(i)   Residential proximity slope.  If any portion of a structure is over 26 feet in height, that portion may not be located above a residential proximity slope originating in an R, R(A), D, D(A), TH, or TH(A) district. (See Section 51A-4.412 .) Exception:  Except for chimneys, structures listed in Section 51A-4.408 (a)(2) may project through the slope to a height not to exceed the maximum structure height, or 12 feet above the slope, whichever is less. Chimneys may project through the slope to a height 12 feet above the slope and 12 feet above the maximum structure height."
"SEC. 51A-4.116_1_4_5_2","(ii)   Maximum height. Unless further restricted under Subparagraph (i), maximum structure height is 36 feet."
"SEC. 51A-4.116_1_4_6","(F)   Lot coverage."
"SEC. 51A-4.116_1_4_6_1","(i)   Maximum lot coverage is:"
"SEC. 51A-4.116_1_4_6_1_1","(aa)   60 percent for residential structures; and"
"SEC. 51A-4.116_1_4_6_1_2","(bb)   25 percent for nonresidential structures."
"SEC. 51A-4.116_1_4_6_2","(ii)    Aboveground parking structures are included in lot coverage calculations; surface parking lots and underground parking structures are not."
"SEC. 51A-4.116_1_4_7","(G)   Lot size.  Minimum lot area per dwelling unit is as follows:"
"SEC. 51A-4.116_1_4_7_1","TYPE OF STRUCTURE","MINIMUM LOT AREA PER DWELLING UNIT",
"SEC. 51A-4.116_1_4_7_1_1","Single family","3,000 sq. ft.",
"SEC. 51A-4.116_1_4_7_1_2","Duplex","3,000 sq. ft.",
"SEC. 51A-4.116_1_4_7_1_3","Multifamily:",
"SEC. 51A-4.116_1_4_7_1_4","   No separate bedroom","1,000 sq. ft.",
"SEC. 51A-4.116_1_4_7_1_5","   One bedroom    ","1,400 sq. ft.",
"SEC. 51A-4.116_1_4_7_1_6","   Two bedrooms","1,800 sq. ft.",
"SEC. 51A-4.116_1_4_7_1_7","   More than two bedrooms (Add this amount for each bedroom over two)","200 sq. ft.",
"SEC. 51A-4.116_1_4_8","(H)   Stories.  No maximum number of stories."
"SEC. 51A-4.116_1_4_9","(I)   Development bonuses for mixed-income housing.  In an MF-1(A) district, lot coverage, lot size, and height may vary depending on whether a development bonus is obtained in accordance with Division 51A-4.1100 as follows:"
"SEC. 51A-4.116_1_4_9_1","(i)   Height and lot coverage.  Except as provided in this paragraph, the following increased height and lot coverage requirements apply:"
"SEC. 51A-4.116_1_4_9_2","(ii)   Residential proximity slope.  In addition to the items listed in Section 51A-4.408 (a)(2)(A), the following additional items may project through the residential proximity slope to a height not to exceed the maximum structure height, or four feet above the slope, whichever is less:"
"SEC. 51A-4.116_1_4_9_2_1","(aa)    railings;"
"SEC. 51A-4.116_1_4_9_2_2","(bb)    parapet walls;"
"SEC. 51A-4.116_1_4_9_2_3","(cc)    trellises; and"
"SEC. 51A-4.116_1_4_9_2_4","(dd)    structures such as wind barriers, wing walls, and patio dividing walls."
"SEC. 51A-4.116_1_4_9_3","(iii)   No minimum lot area per dwelling unit.  No minimum lot area per dwelling unit is required for qualifying developments."
"SEC. 51A-4.116_1_4_9_4","(iv)   Developments with transit proximity.  For a development with transit proximity as defined in Section 51A-4.1102 , maximum lot coverage is 85 percent."
"SEC. 51A-4.116_1_4_9_5","(v)   Urban form setback.  An additional 10-foot front yard setback is required for that portion of a structure above 45 feet in height."
"SEC. 51A-4.116_1_4_9_6","(vi)   Retirement housing.  The density limits in Section 51A-4.209 (b)(5.2)(E)(ii) do not apply."
"SEC. 51A-4.116_1_5","(5)   Off-street parking and loading.  Consult the use regulations (Division 51A-4.200) for the specific off-street parking requirements for each use.  Consult the off-street parking and loading regulations (Divisions 51A-4.300 et seq.) for information regarding off-street parking and loading generally."
"SEC. 51A-4.116_1_6","(6)   Environmental performance standards.  See Article VI."
"SEC. 51A-4.116_1_7","(7)   Landscape regulations.  See Article X."
"SEC. 51A-4.116_1_8","(8)   Additional provisions."
"SEC. 51A-4.116_1_8_1","(A)   Single family structure spacing.  In this district, a minimum of 15 feet between each group of eight single family structures must be provided by plat."
"SEC. 51A-4.116_2","(b)   MF-2(A) and MF-2(SAH) districts."
"SEC. 51A-4.116_2_1","(1)   Purpose.  The MF-2(A) and MF-2(SAH) districts are composed mainly of areas containing mixtures of single family, duplex, and multifamily dwellings and certain uniformly developed multifamily dwelling sections.  These districts are medium density districts and are located in certain areas close into the center of the city and at various outlying locations.  The area regulations are designed to protect the residential character and to prevent the overcrowding of the land by providing minimum standards for building spacing, yards, off-street parking, and coverage.  All commercial and office uses are prohibited.  It is anticipated that additional areas may be designated in the MF-2(A) or MF-2(SAH) district from time to time in the future where the change is appropriate and access and utility services can reasonably accommodate these medium density dwellings.  Additionally, the MF-2(SAH) district is created to encourage the provision of affordable housing."
"SEC. 51A-4.116_2_2","(2)   Main uses permitted."
"SEC. 51A-4.116_2_2_1","(A)   Agricultural uses."
"SEC. 51A-4.116_2_2_1_1","--   Crop production."
"SEC. 51A-4.116_2_2_2","(B)   Commercial and business service uses."
"SEC. 51A-4.116_2_2_2_1","None permitted."
"SEC. 51A-4.116_2_2_3","(C)   Industrial uses."
"SEC. 51A-4.116_2_2_3_1","--   Gas drilling and production. [SUP]"
"SEC. 51A-4.116_2_2_3_2","--   Temporary concrete or asphalt batching plant.  [By special authorization of the building official.]"
"SEC. 51A-4.116_2_2_4","(D)   Institutional and community service uses."
"SEC. 51A-4.116_2_2_4_1","--   Adult day care facility. [SUP]"
"SEC. 51A-4.116_2_2_4_2","--   Cemetery or mausoleum. [SUP]"
"SEC. 51A-4.116_2_2_4_3","--   Child-care facility. [SUP]"
"SEC. 51A-4.116_2_2_4_4","--   Church."
"SEC. 51A-4.116_2_2_4_5","--   College, university or seminary. [SUP]"
"SEC. 51A-4.116_2_2_4_6","--   Community service center. [SUP]"
"SEC. 51A-4.116_2_2_4_7","--   Convalescent and nursing homes, hospice care, and related institutions. [RAR]"
"SEC. 51A-4.116_2_2_4_8","--   Convent or monastery."
"SEC. 51A-4.116_2_2_4_9","--   Foster home."
"SEC. 51A-4.116_2_2_4_10","--   Hospital. [SUP]"
"SEC. 51A-4.116_2_2_4_11","--   Library, art gallery, or museum. [SUP]"
"SEC. 51A-4.116_2_2_4_12","--   Public or private school. [SUP]"
"SEC. 51A-4.116_2_2_5","(E)   Lodging uses."
"SEC. 51A-4.116_2_2_5_1","--   Lodging or boarding house."
"SEC. 51A-4.116_2_2_6","(F)   Miscellaneous uses."
"SEC. 51A-4.116_2_2_6_1","--   Carnival  or  circus (temporary).  [By special authorization of the building official.]"
"SEC. 51A-4.116_2_2_6_2","--   Temporary construction or sales office."
"SEC. 51A-4.116_2_2_7","(G)   Office uses."
"SEC. 51A-4.116_2_2_7_1","None permitted."
"SEC. 51A-4.116_2_2_8","(H)   Recreation uses."
"SEC. 51A-4.116_2_2_8_1","--   Country club with private membership.  [RAR]"
"SEC. 51A-4.116_2_2_8_2","--   Private recreation center, club, or area. [SUP]"
"SEC. 51A-4.116_2_2_8_3","--   Public park, playground, or golf course."
"SEC. 51A-4.116_2_2_9","(I)   Residential uses."
"SEC. 51A-4.116_2_2_9_1","--   College dormitory, fraternity, or sorority house."
"SEC. 51A-4.116_2_2_9_2","--   Duplex."
"SEC. 51A-4.116_2_2_9_3","--   Group residential facility. [See Section 51A-4.209(3).]"
"SEC. 51A-4.116_2_2_9_4","--   Handicapped group dwelling unit.  [See  Section 51A-4.209(3.1).]"
"SEC. 51A-4.116_2_2_9_5","--   Multifamily."
"SEC. 51A-4.116_2_2_9_6","--   Residential hotel."
"SEC. 51A-4.116_2_2_9_7","--   Retirement housing."
"SEC. 51A-4.116_2_2_9_8","--   Single family."
"SEC. 51A-4.116_2_2_10","(J)   Retail and personal service uses."
"SEC. 51A-4.116_2_2_10_1","None permitted."
"SEC. 51A-4.116_2_2_11","(K)   Transportation uses."
"SEC. 51A-4.116_2_2_11_1","--   Transit passenger shelter."
"SEC. 51A-4.116_2_2_11_2","--   Transit passenger station or transfer center. [SUP]"
"SEC. 51A-4.116_2_2_12","(L)   Utility and public service uses."
"SEC. 51A-4.116_2_2_12_1","--   Electrical substation. [SUP]"
"SEC. 51A-4.116_2_2_12_2","--   Local utilities.  [SUP or RAR may be required.  See Section 51A-4.212(4).]"
"SEC. 51A-4.116_2_2_12_3","--   Police or fire station. [SUP]"
"SEC. 51A-4.116_2_2_12_4","--   Radio, television, or microwave tower. [SUP]"
"SEC. 51A-4.116_2_2_12_5","--   Tower/antenna for cellular communication. [See Section 51A-4.212(10.1).]"
"SEC. 51A-4.116_2_2_12_6","--   Utility or government installation other than listed. [SUP]"
"SEC. 51A-4.116_2_2_13","(M)   Wholesale, distribution, and storage uses."
"SEC. 51A-4.116_2_2_13_1","--   Recycling drop-off container. [See Section 51A-4.213 (11.2).]"
"SEC. 51A-4.116_2_2_13_2","--   Recycling drop-off for special occasion collection. [See Section 51A-4.213 (11.3).]"
"SEC. 51A-4.116_2_3","(3)   Accessory uses.  As a general rule, an accessory use is permitted in any district in which the main use is permitted.  Some specific types of accessory uses, however, due to their unique nature, are subject to additional regulations contained in Section 51A-4.217.  For more information regarding accessory uses, consult Section 51A-4.217."
"SEC. 51A-4.116_2_3_1","(A)   The following accessory uses are not permitted in this district:"
"SEC. 51A-4.116_2_3_1_1","--   Accessory outside display of merchandise."
"SEC. 51A-4.116_2_3_1_2","--   Accessory outside sales."
"SEC. 51A-4.116_2_3_1_3","--   Accessory  pathological waste incinerator."
"SEC. 51A-4.116_2_3_2","(B)   In this district, the following accessory uses are permitted by SUP only:"
"SEC. 51A-4.116_2_3_2_1","--   Accessory helistop."
"SEC. 51A-4.116_2_3_3","(C)   In this district, an SUP may be required for the following accessory uses:"
"SEC. 51A-4.116_2_3_3_1","--   Accessory medical/infectious waste incinerator. [See Section 51A-4.217(3.1).]"
"SEC. 51A-4.116_2_4","(4)   Yard, lot, and space regulations.  (Note:  The yard, lot, and space regulations in this subsection must be read together with the yard, lot, and space regulations contained in Division 51A-4.400 . In the event of a conflict between this subsection and Division 51A-4.400 , Division 51A-4.400 controls.)"
"SEC. 51A-4.116_2_4_1","Except as provided in this paragraph, the following yard, lot, and space regulations apply:"
"SEC. 51A-4.116_2_4_1","(A)   Front yard.  Minimum front yard is 15 feet."
"SEC. 51A-4.116_2_4_2","(B)   Side and rear yard."
"SEC. 51A-4.116_2_4_2_1","(i)   No minimum side and rear yard for single family structures."
"SEC. 51A-4.116_2_4_2_2","(ii)   Minimum side yard for duplex structures is five feet."
"SEC. 51A-4.116_2_4_2_3","(iii)   Minimum side yard for other permitted structures is 10 feet."
"SEC. 51A-4.116_2_4_2_4","(iv)   Minimum rear yard for duplex structures is 10 feet."
"SEC. 51A-4.116_2_4_2_5","(v)   Minimum rear yard for other permitted structures is 15 feet.  A minimum rear yard of 10 feet may be provided when a building site backs upon an MF, MF(A), O-1, O-2, NO, NO(A), LO, LO(A), MO, MO(A), GO, GO(A), NS, NS(A), SC, CR, RR, GR, LC, HC, CS, CA-1, CA-1(A), CA-2, CA-2(A), I-1, I-2, I-3, LI, IR, IM, mixed use, or multiple commercial district."
"SEC. 51A-4.116_2_4_3","(C)   Dwelling unit density."
"SEC. 51A-4.116_2_4_3_1","(i)   MF-2(A) district. No maximum dwelling unit density."
"SEC. 51A-4.116_2_4_3_2","(ii)   MF-2(SAH) district.  Maximum dwelling unit density varies depending on whether a density bonus is obtained in accordance with Division 51A-4.900 as follows:"
"SEC. 51A-4.116_2_4_3_2_1","MAXIMUM DWELLING UNIT DENSITY
(dwelling units per net acre)","Percentage of SAH
Units Provided","Dwelling Units
Permitted",
"SEC. 51A-4.116_2_4_3_2_1_1","0%","20",
"SEC. 51A-4.116_2_4_3_2_1_2","5%","22",
"SEC. 51A-4.116_2_4_3_2_1_3","10%","24",
"SEC. 51A-4.116_2_4_3_2_1_4","15%","30",
"SEC. 51A-4.116_2_4_3_2_1_5","20%","40",
"SEC. 51A-4.116_2_4_4","(D)   Floor area ratio.  No maximum floor area ratio."
"SEC. 51A-4.116_2_4_5","(E)   Height."
"SEC. 51A-4.116_2_4_5_1","(i)   Residential proximity slope.  If any portion of a structure is over 26 feet in height, that portion may not be located above a residential proximity slope originating in an R, R(A), D, D(A), TH, or TH(A) district. (See Section 51A-4.412 .) Exception:  Except for chimneys, structures listed in Section 51A-4.408 (a)(2) may project through the slope to a height not to exceed the maximum structure height, or 12 feet above the slope, whichever is less. Chimneys may project through the slope to a height 12 feet above the slope and 12 feet above the maximum structure height."
"SEC. 51A-4.116_2_4_5_2","(ii)   Maximum height. Unless further restricted under Subparagraph (i), maximum structure height is 36 feet."
"SEC. 51A-4.116_2_4_6","(F)   Lot coverage."
"SEC. 51A-4.116_2_4_6_1","(i)   Maximum lot coverage is:"
"SEC. 51A-4.116_2_4_6_1_1","(aa)   60 percent for residential structures; and"
"SEC. 51A-4.116_2_4_6_1_2","(bb)   50 percent for nonresidential structures."
"SEC. 51A-4.116_2_4_6_2","(ii)    Aboveground parking structures are included in lot coverage calculations; surface parking lots and underground parking structures are not."
"SEC. 51A-4.116_2_4_7","(G)   Lot size.  Minimum lot area per dwelling unit is as follows:"
"SEC. 51A-4.116_2_4_7_1","TYPE OF STRUCTURE","MINIMUM LOT AREA PER DWELLING UNIT",
"SEC. 51A-4.116_2_4_7_1_1","Single family   ","1,000 sq. ft.",
"SEC. 51A-4.116_2_4_7_1_2","Duplex","3,000 sq. ft.",
"SEC. 51A-4.116_2_4_7_1_3","Multifamily:",
"SEC. 51A-4.116_2_4_7_1_4","   No separate bedroom","800 sq. ft.",
"SEC. 51A-4.116_2_4_7_1_5","   One bedroom    ","1,000 sq. ft.",
"SEC. 51A-4.116_2_4_7_1_6","   Two bedrooms","1,200 sq. ft.",
"SEC. 51A-4.116_2_4_7_1_7","   More than two bedrooms (Add this amount for      each bedroom over two)","150 sq. ft.",
"SEC. 51A-4.116_2_4_8","(H)   Stories.  No maximum number of stories."
"SEC. 51A-4.116_2_4_9","(I)   Development bonuses for mixed-income housing.  In an MF-2(A) district, lot coverage, lot size per bedroom, and height may vary depending on whether a development bonus is obtained in accordance with Division 51A-4.1100 as follows:"
"SEC. 51A-4.116_2_4_9_1","(i)   Height and lot coverage.  Except as provided in this paragraph, the following increased height and lot coverage requirements apply:"
"SEC. 51A-4.116_2_4_9_2","(ii)   Residential proximity slope.  In addition to the items listed in Section 51A-4.408 (a)(2)(A), the following additional items may project through the residential proximity slope to a height not to exceed the maximum structure height, or four feet above the slope, whichever is less:"
"SEC. 51A-4.116_2_4_9_2_1","(aa)    railings;"
"SEC. 51A-4.116_2_4_9_2_2","(bb)    parapet walls;"
"SEC. 51A-4.116_2_4_9_2_3","(cc)    trellises; and"
"SEC. 51A-4.116_2_4_9_2_4","(dd)    structures such as wind barriers, wing walls, and patio dividing walls."
"SEC. 51A-4.116_2_4_9_3","(iii)   No minimum lot area per dwelling unit.  No minimum lot area per dwelling unit is required for qualifying developments,"
"SEC. 51A-4.116_2_4_9_4","(iv)   Developments with transit proximity. For a development with transit proximity as defined in Section 51A-4.1102 , maximum lot coverage is 85 percent."
"SEC. 51A-4.116_2_4_9_5","(v)   Urban form setback.  An additional 10-foot front yard setback is required for that portion of a structure above 45 feet in height."
"SEC. 51A-4.116_2_4_9_6","(vi)   Retirement housing.  The density limits in Section 51A-4.209 (b)(5.2)(E)(ii) do not apply."
"SEC. 51A-4.116_2_5","(5)   Off-street parking and loading.  Consult the use regulations (Division 51A-4.200) for the specific off-street parking requirements for each use. Consult the off-street parking and loading regulations (Divisions 51A-4.300 et seq.) for information regarding off-street parking and loading generally."
"SEC. 51A-4.116_2_6","(6)   Environmental performance standards.  See Article VI."
"SEC. 51A-4.116_2_7","(7)   Landscape regulations.  See Article X."
"SEC. 51A-4.116_2_8","(8)   Additional provisions."
"SEC. 51A-4.116_2_8_1","(A)   Single family structure spacing.  In this district, a minimum of 15 feet between each group of eight single family structures must be provided by plat."
"SEC. 51A-4.116_3","(c)   MF-3(A) district."
"SEC. 51A-4.116_3_1","(1)   Purpose.  To provide for the development and protection of midrise, medium density multifamily residential dwellings built on one lot.  This district is not intended to be located in areas of low density residential development."
"SEC. 51A-4.116_3_2","(2)   Main uses permitted."
"SEC. 51A-4.116_3_2_1","(A)   Agricultural uses."
"SEC. 51A-4.116_3_2_1_1","--   Crop production."
"SEC. 51A-4.116_3_2_2","(B)   Commercial and business service uses."
"SEC. 51A-4.116_3_2_2_1","None permitted."
"SEC. 51A-4.116_3_2_3","(C)   Industrial uses."
"SEC. 51A-4.116_3_2_3_1","--   Gas drilling and production. [SUP]"
"SEC. 51A-4.116_3_2_3_2","--   Temporary concrete or asphalt batching plant.  [By special authorization of the building official.]"
"SEC. 51A-4.116_3_2_4","(D)   Institutional and community service uses."
"SEC. 51A-4.116_3_2_4_1","--   Adult day care facility. [L] [SUP]"
"SEC. 51A-4.116_3_2_4_2","--   Cemetery or mausoleum. [SUP]"
"SEC. 51A-4.116_3_2_4_3","--   Child-care facility. [L] [SUP]"
"SEC. 51A-4.116_3_2_4_4","--   Church."
"SEC. 51A-4.116_3_2_4_5","--   College, university or seminary. [SUP]"
"SEC. 51A-4.116_3_2_4_6","--   Community service center. [SUP]"
"SEC. 51A-4.116_3_2_4_7","--   Convalescent and nursing homes, hospice care, and related institutions. [RAR]"
"SEC. 51A-4.116_3_2_4_8","--   Convent or monastery."
"SEC. 51A-4.116_3_2_4_9","--   Foster home."
