Structure, Text
"SEC. 51A-8.403_1_10_2","(B)   the proposed phase meets all conditions of approval of the preliminary plat;"
"SEC. 51A-8.403_1_10_3","(C)   the proposed phase provides a logical progression of development;"
"SEC. 51A-8.403_1_10_4","(D)   the proposed phase being submitted could function as an independent development even if no other phases were ever submitted or approved;"
"SEC. 51A-8.403_1_10_5","(E)   enough area remains outside the phase, but within the boundaries of the preliminary plat, to independently satisfy the minimum zoning requirements of the property;"
"SEC. 51A-8.403_1_10_6","(F)   the area outside the phase has at least the minimum frontage required; and"
"SEC. 51A-8.403_1_10_7","(G)   all fees have been paid in accordance with the fee schedule."
"SEC. 51A-8.403_2","(b)   Replatting."
"SEC. 51A-8.403_2_1","(1)   Replatting without vacating preceding plat. A replat of a subdivision or part of a subdivision that does not meet the amending plat (minor) criteria in Subsection 51A-8.403(c)(1)(A) and (B) may be recorded and is controlling without vacating the preceding plat if the replat:"
"SEC. 51A-8.403_2_1_1","(A)   is signed and acknowledged by the owners of the property being replatted;"
"SEC. 51A-8.403_2_1_2","(B)   is approved after a public hearing on the matter by the commission;"
"SEC. 51A-8.403_2_1_3","(C)   does not amend or remove any covenants or restrictions; and"
"SEC. 51A-8.403_2_1_4","(D)   meets all requirements of the plat approval process in Subsection (a)."
"SEC. 51A-8.403_2_2","(2)   Residential replat.  In addition to compliance with Paragraph (1), a residential replat without vacating the preceding plat must comply with the requirements of this subsection if:"
"SEC. 51A-8.403_2_2_1","(A)   during the preceding five years, any of the area to be replatted was limited by an interim or permanent zoning classification to residential use for not more than two residential units per lot;  or"
"SEC. 51A-8.403_2_2_2","(B)   any lot in the preceding plat was limited by deed restrictions to residential use for not more than two residential units per lot."
"SEC. 51A-8.403_2_3","(3)   Notice and protest for a residential replat."
"SEC. 51A-8.403_2_3_1","(A)   Notice. Before the 15th day before the date of the public hearing, notice of the required public hearing on a replat must be:"
"SEC. 51A-8.403_2_3_1_1","(i)   published in an official newspaper or a newspaper of general circulation in the county in which the municipality is located; and"
"SEC. 51A-8.403_2_3_1_2","(ii)   mailed, along with a copy of the required provisions of state law, to the owners, as ownership appears on the last approved ad valorem tax roll, of all lots that are within 200 feet of the lot or lots for which the replat is requested, and are:"
"SEC. 51A-8.403_2_3_1_2_1","(aa)   within the original subdivision;"
"SEC. 51A-8.403_2_3_1_2_2","(bb)   in single-family, town-house, or duplex districts; or"
"SEC. 51A-8.403_2_3_1_2_3","(cc)   shown on the zoning map to be restricted to single-family, townhouse, or duplex use."
"SEC. 51A-8.403_2_3_2","(B)   Protest."
"SEC. 51A-8.403_2_3_2_1","(i)   In general. If the proposed replat requires a variance and the owners of at least 20 percent of the area of the lots or land immediately adjoining the area covered by the proposed replat and extending 200 feet from that area, but within the original subdivision, protest the replat in accordance with state law, the commission may approve the proposed plat only upon the affirmative vote of at least three-fourths of the members present of the commission. A protest must be filed with the commission before the close of the public hearing at which the plat is to be considered."
"SEC. 51A-8.403_2_3_2_2","(ii)   Form of protest.  A protest must be in writing and, at a minimum, contain the following information:"
"SEC. 51A-8.403_2_3_2_2_1","(aa)   A description of the property at issue by address or lot number."
"SEC. 51A-8.403_2_3_2_2_2","(bb)   The names of all persons protesting the proposed replat."
"SEC. 51A-8.403_2_3_2_2_3","(cc)   A description of the area of lots or land owned by the protesting parties that is immediately adjoining the area covered by the proposed replat and extending 200 feet from that area, but within the original subdivision."
"SEC. 51A-8.403_2_3_2_2_4","(dd)   The mailing addresses of all persons signing the protest."
"SEC. 51A-8.403_2_3_2_2_5","(ee)   The date and time of its execution."
"SEC. 51A-8.403_2_3_2_2_6","(ff)   The protest must bear the original signatures of all persons required to sign under this paragraph."
"SEC. 51A-8.403_2_3_3","(C)   Who must sign."
"SEC. 51A-8.403_2_3_3_1","(i)   A protest must be signed by the owner of the property in question, or by a person authorized by power of attorney to sign the protest on behalf of the owner. If the property is owned by two or more persons, the protest must be signed by a majority of the owners, or by a person authorized by power of attorney to sign the protest on behalf of a majority of the owners, except that in the case of community property, the city shall presume the written protest of one spouse to be the protest of both."
"SEC. 51A-8.403_2_3_3_2","(ii)   In the case of property owned by a corporation, the protest must be signed by the president, a vice president, or by an attorney in fact authorized to sign the protest on behalf of the corporation. In the case of property owned by a general or limited partnership, the protest must be signed by a general partner or by an attorney in fact authorized to sign the protest on behalf of the partnership."
"SEC. 51A-8.403_2_3_3_3","(iii)   Lots or land subject to a condominium regime are presumed to be commonly owned in undivided interests by the owners of all condominium units and under the control of the governing body of the condominium. For such lots or land to be included in calculating the lots or land area protesting a replat, the written protest must state that the governing body of the condominium has authorized a protest in accordance with procedures required by its bylaws, and that the person signing the protest is authorized to act on behalf of the governing body of the condominium. A written protest signed by the owner of an individual condominium unit shall not be accepted unless the filing party produces legal documents governing the condominium which clearly establish the right of an individual owner to act with respect to his or her respective undivided interest in the common elements of the condominium."
"SEC. 51A-8.403_2_3_4","(D)   When  signatures  must  be acknowledged."
"SEC. 51A-8.403_2_3_4_1","(i)   Except as otherwise provided in this subparagraph, all signatures on a written protest must be acknowledged before a notary public."
"SEC. 51A-8.403_2_3_4_2","(ii)   A signature on an original reply form sent by the city to the mailing address of the property owner need not be acknowledged."
"SEC. 51A-8.403_2_3_4_3","(iii)   A signature on a protest delivered in person by the person signing need not be acknowledged if its reliability is otherwise established to the satisfaction of the subdivision administrator. In such a case, a summary of the evidence of reliability considered by the subdivision administrator must be endorsed on the protest by the subdivision administrator."
"SEC. 51A-8.403_2_3_5","(E)   Presumptions of validity."
"SEC. 51A-8.403_2_3_5_1","(i)   In all cases where a protest has been properly signed pursuant to this paragraph, the city shall presume that the signatures appearing on the protest are authentic and that the persons or officers whose signatures appear on the protest are either owners of the property or authorized to sign on behalf of one or more owners as represented."
"SEC. 51A-8.403_2_3_5_2","(ii)   In cases of multiple ownership, the city shall presume that a properly signed protest, which on its face purports to represent a majority of the property owners, does in fact represent a majority of the property owners."
"SEC. 51A-8.403_2_3_5_3","(iii)   The presumptions in this subparagraph are rebuttable, and the city attorney may advise the commission that a presumption should not be followed in a specific case based on extrinsic evidence presented."
"SEC. 51A-8.403_2_3_6","(F)   Conflicting instruments.  In the event that multiple protests and withdrawals are filed on behalf of the same owner, the instrument with the latest date and time of execution controls."
"SEC. 51A-8.403_3","(c)   Administrative plat process."
"SEC. 51A-8.403_3_1","(1)   Delegation of authority to subdivision administrator. The subdivision administrator may approve the following administrative plats as  authorized by Texas Local Government Code Section 212.0065(a)(1) and (2) and this article:"
"SEC. 51A-8.403_3_1_1","(A)   An amending plat (minor) that is filed only for one or more of the following:"
"SEC. 51A-8.403_3_1_1_1","(i)   To correct an error in a course or distance shown on the preceding plat."
"SEC. 51A-8.403_3_1_1_2","(ii)   To add a course or distance that was omitted on the preceding plat."
"SEC. 51A-8.403_3_1_1_3","(iii)   To correct an error in a real property description shown on the preceding plat."
"SEC. 51A-8.403_3_1_1_4","(iv)   To indicate monuments set after the death, disability, or retirement from practice of the engineer or surveyor responsible for setting monuments."
"SEC. 51A-8.403_3_1_1_5","(v)   To show the location or character of a monument that has been changed in location or character or that is shown incorrectly as to location or character on the preceding plat."
"SEC. 51A-8.403_3_1_1_6","(vi)   To correct any other type of scrivener or clerical error or omission previously approved by the municipal authority responsible for approving plats, including lot numbers, acreage, street names, and identification of adjacent recorded plats."
"SEC. 51A-8.403_3_1_1_7","(vii)   To correct an error in courses and distances of lot lines between two adjacent lots if:"
"SEC. 51A-8.403_3_1_1_7_1","(aa)    both lot owners join in the application for amending the plat;"
"SEC. 51A-8.403_3_1_1_7_2","(bb)   neither lot is abolished;"
"SEC. 51A-8.403_3_1_1_7_3","(cc)    the amendment does not attempt to remove recorded covenants or restrictions; and"
"SEC. 51A-8.403_3_1_1_7_4","(dd)   the amendment does not have a material adverse effect on the property rights of the other owners in the plat. In this provision, material adverse effect means a significant and unwanted or negative result on the property rights of other owners in the plat."
"SEC. 51A-8.403_3_1_2","(B)   An amending plat (minor) that is not in a residential district and that is filed only for one or more of the following:"
"SEC. 51A-8.403_3_1_2_1","(i)   To relocate a lot line to eliminate an inadvertent encroachment of a building or other improvement on a lot line or easement if the amendment does not increase or decrease the number of lots."
"SEC. 51A-8.403_3_1_2_2","(ii)   To relocate one or more lot lines between one or more adjacent lots if:"
"SEC. 51A-8.403_3_1_2_2_1","(aa)   the owners of all those lots join in the application for amending the plat;"
"SEC. 51A-8.403_3_1_2_2_2","(bb)   the amendment does not attempt to remove recorded covenants or restrictions; and"
"SEC. 51A-8.403_3_1_2_2_3","(cc)   the amendment does not increase or decrease the number of lots."
"SEC. 51A-8.403_3_1_2_3","(iii)   To replat one or more lots fronting on an existing street if:"
"SEC. 51A-8.403_3_1_2_3_1","(aa)   the owners of all the lots join in the application for amending the plat;"
"SEC. 51A-8.403_3_1_2_3_2","(bb)   the amendment does not attempt to remove recorded covenants or restrictions;"
"SEC. 51A-8.403_3_1_2_3_3","(cc)   the amendment does not increase or decrease the number of lots; and"
"SEC. 51A-8.403_3_1_2_3_4","(dd)   the amendment does not create or require the creation of a new street or make necessary the extension of municipal facilities."
"SEC. 51A-8.403_3_1_3","(C)   A minor plat involving four or fewer lots fronting on an existing street, that is not in a residential district, and that does not require the creation of any new street or the extension of municipal facilities."
"SEC. 51A-8.403_3_2","(2)   A certificate of correction may be used to make the corrections listed in Subparagraph (1)(A), unless the subdivision administrator determines that a sketch is needed for clarity, in which case an amending plat must be submitted. A certificate of correction must be certified by a registered professional surveyor in a form approved by the chief city surveyor."
"SEC. 51A-8.403_3_3","(3)   Except as provided in this subsection, notice, a hearing, and the approval of other lot owners are not required for the approval and issuance of an administrative plat."
"SEC. 51A-8.403_4","(d)   Vacation plat."
"SEC. 51A-8.403_4_1","(1)   Any plat may be vacated upon application of the owners of the land in accordance with state law and this article."
"SEC. 51A-8.403_4_2","(2)   A vacation plat must be approved by the commission."
"SEC. 51A-8.403_4_3","(3)   An approved vacation plat must be recorded with the vacated plat and operates to destroy the effect of recording the vacated plat and to divest all public rights to the streets, alleys, and other public areas laid out or described in the vacated plat."
"SEC. 51A-8.403_4_4","(4)   Vacation of a park is prohibited unless approved as required by state law.  (Ord. Nos. 20092; 21186; 22053; 22026; 23384; 24843; 25047; 26529; 26530; 27495; 28073; 28424)"
"SEC. 51A-8.404","ENGINEERING PLAN APPROVAL PROCEDURE."
"SEC. 51A-8.404_1","(a)   Generally.  A person seeking approval of engineering plans for infrastructure must not submit those plans until a preliminary plat has been approved for the property which the infrastructure is to serve. After approval of the preliminary plat, plans for the infrastructure must be submitted to the department. The director shall review the plans submitted under this section for completeness."
"SEC. 51A-8.404_2","(b)   Contents of engineering plans.  Plans submitted must include the following:"
"SEC. 51A-8.404_2_1","(1)   All required fees."
"SEC. 51A-8.404_2_2","(2)   A completed private development checklist on a form provided by the department. The form must be signed by the professional engineer responsible for the plans."
"SEC. 51A-8.404_2_3","(3)   A completed fee receipt on a form approved by the director."
"SEC. 51A-8.404_2_4","(4)   Two blueline prints of the approved preliminary plat."
"SEC. 51A-8.404_2_5","(5)   Two sets of infrastructure plans."
"SEC. 51A-8.404_2_6","(6)   A copy of any specific use permit or planned development district ordinance regulating the property."
"SEC. 51A-8.404_2_7","(7)   A copy of any deed restrictions regulating the property in which the city of Dallas is an enforcing party."
"SEC. 51A-8.404_3","(c)   Staff review of engineering plans.  All affected divisions of the department shall review the engineering plans against the established criteria and forward their comments to the director. Changes or corrections in the design or right-of-way requirements must be itemized and forwarded, in writing, to the responsible engineer and the owner as those persons are reflected on the private development checklist."
"SEC. 51A-8.404_4","(d)   Required off-site easements.  If off-site easements or rights-of-way are required to accomplish the construction shown in the engineering plans, field notes describing the easements or rights-of-way, sketches showing the required easements or rights-of-way, copies of recorded deeds for all affected property, and agreements from the owners of the off-site property must be submitted before approval of the plans. The agreements are acceptable only if they are from the current owners and were executed less than one year before the time they are submitted."
"SEC. 51A-8.404_5","(e)   Infrastructure plans approval.  Upon approval of the infrastructure engineering plans, the applicant shall be notified by the director and advised of the documents needed to secure a final release from the department."
"SEC. 51A-8.404_6","(f)   Extension of infrastructure plan approval.  An extension of the approval of the street paving, storm drainage, bridge, and culvert plans will be considered upon a formal request by the owner to the director of sustainable development and construction. Six-month extensions may be granted only if the conditions surrounding the plat, as well as the standards, criteria, and requirements listed in Section 51A-8.601 do not require a redesign of the infrastructure improvements.  (Ord. Nos. 20092; 23384; 25047; 28073; 28424)"
"SEC. 51A-8.405","APPORTIONMENT OF EXACTIONS AND PARK LAND DEDICATION."
"SEC. 51A-8.405_1","(a)   See Section 51A-1.109 for regulations and procedures concerning apportionment of exactions."
"SEC. 51A-8.405_2","(b)   See Division 51A-4.1000 for regulations and procedures concerning park land dedication.  (Ord. Nos. 26530; 30934, eff. 7/1/19)"
"SEC. 51A-8.501","COMPLIANCE WITH ZONING."
"SEC. 51A-8.501_1","(a)   Except as otherwise provided in Subsection (c), all plats must be drawn to conform to the zoning regulations currently applicable to the property. If a zoning change is contemplated for the property, the zoning change must be completed before the approval of any final plat of the property. A plat submission reflecting a condition not in accordance with the zoning requirements must not be approved by the commission until any available relief from the board of adjustment has been obtained."
"SEC. 51A-8.501_2","(b)   Except as otherwise provided in Subsection (c), no plat or replat may be approved which leaves a structure located on a remainder lot."
"SEC. 51A-8.501_3","(c)   Subsections (a) and (b) do not apply to a parcel, lot, or remainder lot that constitutes or is a part of a building site established pursuant to Section 51A-4.601(a)(5), (6), or (7) of this chapter.  (Ord. Nos. 20092; 23384; 25809)"
"SEC. 51A-8.502","DESIGNATION OF ABANDONED, FRANCHISED, OR LICENSED PROPERTY."
"SEC. 51A-8.502_1","(a)   Indication of abandonment.  Any abandoned public right-of-way that is to be incorporated into a platted lot must be indicated by a dashed line on the plat. The ordinance number for the ordinance abandoning the property must be reflected on the plat. Incorporation of property improperly abandoned is prohibited."
"SEC. 51A-8.502_2","(b)   Indication of franchise or license.  Any franchise or license agreements affecting the property must be indicated on the plat."
"SEC. 51A-8.502_3","(c)   Estate in expectancy.  Any property dedicated to the city as an estate in expectancy must be clearly indicated graphically, and labeled on the plat."
"SEC. 51A-8.502_4","(d)   Revocation of offer to dedicate through platting. Property previously offered for public dedication by the filing of a plat but not developed in any manner may be revoked through the filing of a replat of the property or a vacation plat if:"
"SEC. 51A-8.502_4_1","(1)   the dedicated property was never used for the public purpose indicated on the plat dedicating the property or for utility or communication facilities; and"
"SEC. 51A-8.502_4_2","(2)   no formal acceptance of the dedication was made by the city council or any city department.  (Ord. Nos. 20092; 23384)"
"SEC. 51A-8.503","LOTS."
"SEC. 51A-8.503_1","(a)   Lot size.  The area of each platted lot must comply with the minimum regulations for the zoning district in which the lot is located. Lots must conform in width, depth and area to the pattern already established in the adjacent areas, having due regard to the character of the area, its particular suitability for development, and taking into consideration the natural topography of the ground, drainage, wastewater facilities, and the proposed layout of streets."
"SEC. 51A-8.503_2","(b)   Frontage."
"SEC. 51A-8.503_2_1","(1)   All lots must front upon either a dedicated public street or a private street, unless this requirement is waived by an ordinance establishing a planned development district in which adequate access is provided by access easement. Platted lots may front upon a private street only if that street has been approved in accordance with the requirements of this chapter."
"SEC. 51A-8.503_2_2","(2)   For the purposes of this subsection:"
"SEC. 51A-8.503_2_2_1","(A)    the frontage of a lot is the length of the lot’s intersection with a public or private street right-of-way line; and"
"SEC. 51A-8.503_2_2_2","(B)   all of the property in a shared access development is considered to be one lot."
"SEC. 51A-8.503_2_3","(3)   Except in planned development districts, the minimum frontage requirement is 10 feet. The minimum frontage requirement for a planned development district is 10 feet unless otherwise provided in the ordinance establishing the district."
"SEC. 51A-8.503_2_4","(4)   If four or more single family, townhouse, and duplex lots share a private driveway, a private driveway easement must be provided. The private driveway easement must provide a minimum access width of 20 feet with a flare to 30 feet at its intersection with the curb line of a minor street, and a flare to 40 feet at its intersection with the curb line of a thoroughfare. The private driveway access easement need not be exclusive to a particular lot, but must be indicated on the plat, and must have direct access to a dedicated public street or a private street approved in accordance with this chapter. No more than four lots may share a private driveway access easement unless, upon recommendation from the director and the chief planning officer, the commission finds that the extraordinary topography or shape of the property unduly limits the development potential of the property, and that the proposed development is consistent with the spirit and intent of this chapter. The shared access area in a shared access development is not subject to this paragraph."
"SEC. 51A-8.503_2_5","(5)   Single family, duplex, or townhouse lots having frontage on two opposite sides are prohibited unless the commission finds that this design is essential to provide proper orientation of residential lots to thoroughfares. Shared access developments may have frontage on two opposite sides."
"SEC. 51A-8.503_3","(c)   Residential access to thoroughfares. Where single family, townhouse, or duplex lots abut a divided thoroughfare, driveway access to the thoroughfare is prohibited unless, upon recommendation of the director and the chief planning officer, the commission finds that the extraordinary topography or shape of the property unduly limits the development potential of the property, and the proposed development is consistent with the spirit and intent of this chapter. If the commission permits access under this subsection, the traffic barrier otherwise required in Section 51A-8.618 is waived."
"SEC. 51A-8.503_4","(d)   Municipal boundary lines.  Plats divided by municipal boundary lines must be approved by the appropriate body of each affected municipality to be effective. Any building permit issued based on a plat divided by a municipal boundary line is void if the requisite approval has not been obtained."
"SEC. 51A-8.503_5","(e)   Lot lines and existing structures."
"SEC. 51A-8.503_5_1","(1)   No plat may be approved if an existing improvement on the property would encroach upon a proposed lot line or setback line, unless the existing improvement is to be removed or relocated, or unless the encroachment is authorized by the Dallas Building Code."
"SEC. 51A-8.503_5_2","(2)   No plat may be approved if the location of a proposed lot line would create a structure not in strict compliance with the Dallas Building Code, as amended, or the Dallas Development Code, as amended, unless the existing structure is to be removed, relocated, or altered to comply."
"SEC. 51A-8.503_5_3","(3)   Notwithstanding Paragraphs (1) and (2), dedications for public infrastructure may be accomplished even if a structure encroaches, provided appropriate language is executed to convey an estate in expectancy.  (Ord. Nos. 20092; 21186; 23384; 24731; 25047; 28073; 29478, eff. 10/1/14)"
"SEC. 51A-8.504","BLOCKS."
"SEC. 51A-8.504_1","(a)   Block length.  Block lengths in plats for single family lots should not exceed 1200 feet measured from block corner to block corner. The length may be extended if, upon recommendation from the director and the chief planning officer, the commission finds that the extraordinary topography or shape of the property unduly limits the development potential of the property, and that the proposed development is consistent with the spirit and intent of this chapter."
"SEC. 51A-8.504_2","(b)   Other considerations.  Block length and width must be designed to accommodate the type of use anticipated and must provide for safe and convenient access and circulation. Block design must take into account the physical characteristics of the topography.  (Ord. Nos. 20092; 23384; 25047; 28073; 29478, eff. 10/1/14)"
"SEC. 51A-8.505","BUILDING LINES."
"SEC. 51A-8.505_1","(a)   Building lines that establish a minimum front, side, or rear yard setback greater than the current zoning setback requirements, building lines for lots that border a natural creek channel, and building lines established by Section 51A-4.401(a)(3) must be shown on the plat."
"SEC. 51A-8.505_2","(b)   A building line may establish a minimum front, side, or rear yard setback greater than the minimum front yard setback required by zoning regulation only if the building line is part of a plan for the orderly development of a subdivision. Except as provided in Section 51A-8.510, a building line may not establish a minimum front, side, or rear yard setback less than the minimum front, side, or rear yard setback required by zoning regulation. The building line for lots that border a natural creek channel must provide the setback required by Section 51A-5.106. No other building lines may be shown on the plat."
"SEC. 51A-8.505_3","(c)   If an existing platted building line establishes a minimum front, side, or rear yard setback greater than the minimum front, side, or rear yard setback required by zoning regulation, relief from the platted building line must be sought through a replat submitted to the commission. The commission may approve a relocation or removal of the platted building line with a minimum front, side, or rear yard setback greater than required by zoning regulation only:"
"SEC. 51A-8.505_3_1","(1)   upon the affirmative vote of at least three-fourths of the commission members present; and"
"SEC. 51A-8.505_3_2","(2)   if the commission finds that relocation or removal of the platted building line will not:"
"SEC. 51A-8.505_3_2_1","(i)   require a minimum front, side, or rear yard setback less than required by zoning regulation;"
"SEC. 51A-8.505_3_2_2","(ii)   be contrary to the public interest;"
"SEC. 51A-8.505_3_2_3","(iii)   adversely affect neighboring properties; and"
"SEC. 51A-8.505_3_2_4","(iv)    adversely affect the plan for the orderly development of the subdivision."
"SEC. 51A-8.505_4","(d)   If relief is sought from the minimum front, side or rear yard setback required by zoning regulation, approval must be obtained from the board of adjustment."
"SEC. 51A-8.505_5","(e)   A building line platted and recorded prior to December 13, 2006, indicating that a front yard setback has been reduced remains enforceable. Removal of the platted building line may be sought through a replat that complies with this section."
"SEC. 51A-8.505_6","(f)   The subdivision administrator may not approve an administrative plat that adds, moves, or removes a building line.  (Ord. Nos. 20092; 23384; 26529; 26531)"
"SEC. 51A-8.506","STREET LAYOUT."
"SEC. 51A-8.506_1","(a)   Generally.  Streets must be designed in relation to the thoroughfare plan, existing and proposed streets, the terrain, streams, and other physical conditions. The arrangement of streets must provide for the continuation of streets between adjacent properties when the continuation is necessary for the safe and efficient movement of traffic, or for utility efficiency. Minor streets should be oriented in a manner that discourages their use by through traffic, and to allow efficient drainage systems, utility systems, and general street improvements. All streets must be designed and constructed in accordance with this section and Section 51A-8.604."
"SEC. 51A-8.506_2","(b)   Dead-end streets."
"SEC. 51A-8.506_2_1","(1)   Temporary dead-end streets.  If adjacent property is undeveloped and a street must terminate temporarily, the right-of-way must extend to the boundary of the plat. When a temporary dead-end street is shown on a plat, a temporary circular or “T” shaped turnaround must be provided and shown as an easement on the subdivision plat, and must be indicated on the plat by dotted lines. No turnaround is required if the street is 150 feet or less in length, measured from the intersection of the street right-of-way lines with the subdivision boundary to the street’s intersection with a through street. All temporary turnarounds are subject to approval by the director."
"SEC. 51A-8.506_2_2","(2)   Permanent dead-end streets."
"SEC. 51A-8.506_2_2_1","(A)   Except as otherwise provided in this paragraph, if a permanent dead-end street is created within a proposed plat, a circular turnaround or other approved turnaround must be provided. The minimum radius for the circular turnaround is 50 feet for the right-of-way and 43.5 feet for the pavement measured to the back of the curb. The length of permanent dead-end streets must not exceed 600 feet, measured along the centerline from the block corner to the center of the cul-de-sac. The length of a permanent dead-end street may be extended upon recommendation of the director and the chief planning officer if they find that the extraordinary topography or shape of the property unduly limits the development potential of the property, and that the proposed development is consistent with the spirit and intent of this chapter."
"SEC. 51A-8.506_2_2_2","(B)   A waiver to the requirement of a turnaround for a dead-end street may be obtained from the director and the chief planning officer only upon their determination that a turnaround is not needed to serve the traffic on the street or otherwise needed to protect the public interest."
"SEC. 51A-8.506_3","(c)   Intersections.  The following regulations govern the alignment of intersections:"
"SEC. 51A-8.506_3_1","(1)   All streets must intersect as close to a right angle as permitted by topography or other natural physical conditions. A street must not intersect with another street or railroad at an angle of more than 105 degrees or less than 75 degrees."
"SEC. 51A-8.506_3_2","(2)   The intersection of two streets must not be located within 115 feet of a railroad right-of-way if one of the streets crosses the railroad right-of-way at grade. This 115 foot separation is measured from the nearest point of the intersection of the street right-of-way and the nearest point of the railroad right-of-way."
"SEC. 51A-8.506_3_3","(3)   A driveway or alley approach must not be located within 50 feet of a railroad right-of-way."
"SEC. 51A-8.506_3_4","(4)   An intersection must not have more than four street approaches."
"SEC. 51A-8.506_3_5","(5)   Proposed intersections along one side of an existing cross street must, wherever practical, align with existing intersections on the opposite side of the cross street. Street centerline offsets of less than 150 feet are not permitted unless the cross street is divided by a median without openings at either intersection."
"SEC. 51A-8.506_3_6","(6)   If served by a median opening, minor streets that intersect divided thoroughfares must be spaced at least 360 feet apart, measured from centerline to centerline unless otherwise approved by the traffic engineer."
"SEC. 51A-8.506_4","(d)   Private streets.  If a private street is indicated in the street layout, it must be designed and constructed in accordance with this section and Section 51A-8.604."
"SEC. 51A-8.506_5","(e)   Street names.  The naming of public or private streets created through the platting process is the responsibility of the applicant. Street names must conform to the standards for street names contained in Division 51A-9.300 of this chapter. All proposed street names must be reviewed by the fire department, the department of sustainable development and construction, and the police department before consideration by the commission.  (Ord. Nos. 20092; 21186; 23384; 25047; 28073; 28424; 29478, eff. 10/1/14)"
"SEC. 51A-8.507","ALLEYS."
"SEC. 51A-8.507_1","(a)   When required.  Alleys are required only in residential zoning districts, and then only when required under Section 51A-8.604 based on accommodation of street pavement width and zoning density. Alleys must provide continuous vehicular access regardless of zoning."
"SEC. 51A-8.507_2","(b)   Regulations.  All alleys must meet the following standards:"
"SEC. 51A-8.507_2_1","(1)   Alleys must have a minimum right-of-way of 15 feet in width."
"SEC. 51A-8.507_2_2","(2)   Alley right-of-way must not exceed 20 feet in width."
"SEC. 51A-8.507_2_3","(3)   Alleys must consist of at least 10 feet of pavement."
"SEC. 51A-8.507_2_4","(4)   Permanent dead-end alleys are not allowed unless all access is prohibited between the alley and public rights-of-way. Alleys must either intersect with a dedicated public or private undivided street or an existing alley. If a dead-end alley is shown on a proposed plat, an approved turnaround must be provided unless a waiver is obtained from the director and the chief planning officer. A waiver is permitted only if the director and the chief planning officer determine a turnaround is not necessitated by the amount of traffic on the alley, nor otherwise needed to protect the public interest."
"SEC. 51A-8.507_2_5","(5)   Alleys must function without reliance on fire lanes or access easements. An alley must provide vehicular access from a dedicated public right-of-way or easement to another dedicated public right-of-way along pavement which is all within dedicated public right-of-way."
"SEC. 51A-8.507_2_6","(6)   Alleys adjoining and parallel to divided thoroughfares must be separated from the thoroughfare by a traffic barrier in accordance with Section 51A-8.618 of this article."
"SEC. 51A-8.507_2_7","(7)   Dedications for an alley are required as provided in Section 51A-8.604(c). Where an alley intersects a street, a  15-foot visibility triangle (alley sight easement) is required. Measurements are taken along the property line."
"SEC. 51A-8.507_2_8","(8)   Alleys must be designed and constructed according to the requirements of the Paving Design Manual and the Standard Details for Public Works Construction of the department of public works."
"SEC. 51A-8.507_3","(c)   Private alleys.  If a private alley is indicated, it must be designed and constructed in accordance with all of the requirements in this section, and must be labeled as a private alley on the proposed plat. Easements for  utilities and franchises must be dedicated in private alleys under the same circumstances and in the same manner as required for private streets pursuant to Section 51A-8.610 .  (Ord. Nos. 20092; 23384; 25047; 28073; 28424; 29478; 30239 ; 30654 )"
"SEC. 51A-8.508","PARKS AND COMMON AREAS."
"SEC. 51A-8.508_1","(a)   Generally.  If any portion of property subject to a plat application qualifies as a prospective park site pursuant to the standards and guidelines contained in the Long Range Physical Plan for Park and Recreational Facilities, the director of parks and recreation must be notified and given an opportunity to negotiate for the acquisition of the property by the city before a final plat is approved. If the applicant elects to make a commitment to sell that portion of the property to the city, he may designate the portion as a reservation for park use if the following requirements are met:"
"SEC. 51A-8.508_1_1","(1)   The portion is of a suitable size, dimension, topography, and general character for its intended purpose."
"SEC. 51A-8.508_1_2","(2)   Adequate access to the portion is provided."
"SEC. 51A-8.508_1_3","(3)   The dimensions of the portion are clearly identified on the plat."
"SEC. 51A-8.508_1_4","(4)   Any development shown on the portion complies with the standards of the park and recreation department."
"SEC. 51A-8.508_2","(b)   Proper access.  Land reserved for recreation sites and parks is considered to have proper access and visibility if:"
"SEC. 51A-8.508_2_1","(1)   the property has frontage of at least 100 feet on an improved public street; or"
"SEC. 51A-8.508_2_2","(2)   the property has a high degree of visibility and has paved public vehicular access to an improved public street. The paved access must be at least 20 feet in width and must comply with the construction standards of the department of public works."
"SEC. 51A-8.508_3","(c)   Utilities.  Water, wastewater, and electrical facilities must be provided to the perimeter of the site."
"SEC. 51A-8.508_4","(d)   Common areas.  Areas retained in private ownership but intended for the benefit of the owners of lots in the plat must be shown as common areas on the plat. A permanent maintenance plan must be approved for the area before release of the final plat.  (Ord. Nos. 20092; 23384; 28424; 30239 ; 30654 )"
"SEC. 51A-8.509","FIRE AND POLICE ACCESS."
"SEC. 51A-8.509_1","(a)   Generally.  The layout design of a plat must take into consideration the provision of adequate fire and police access."
"SEC. 51A-8.509_2","(b)   Water supply.  Provisions must be made for the extension of water lines and the appropriate placement of fire hydrants as required by the department before approval of the final plat.  (Ord. Nos. 20092; 23384; 25047; 28073)"
"SEC. 51A-8.510","COMMUNITY UNIT DEVELOPMENT."
"SEC. 51A-8.510_1","To encourage reasonable flexibility of design and arrangement in the development of residential communities in residential zoning districts, the following provisions are made for the approval of community unit developments (“CUD’s”):"
"SEC. 51A-8.510_1","(a)   A CUD must be submitted for approval to the commission as a subdivision."
