Structure, Text
"SEC. 51A-12.202_4_1","(1)   identify the name of the well and its operator;"
"SEC. 51A-12.202_4_2","(2)   identify the name, address, and telephone number of the person designated to receive notices from the city;"
"SEC. 51A-12.202_4_3","(3)   identify the names, addresses, and phone numbers of the two emergency contact persons;"
"SEC. 51A-12.202_4_4","(4)   state the date the permit is issued;"
"SEC. 51A-12.202_4_5","(5)   state that the gas well permit will automatically terminate if the operator does not begin drilling within 180 days after the date of issuance unless the gas inspector grants an extension;"
"SEC. 51A-12.202_4_6","(6)   state that all drilling activities must cease within five years from the issuance of the first gas well permit issued on the operation site unless a one-time two-year extension is approved;"
"SEC. 51A-12.202_4_7","(7)   state that the gas well permit shall automatically terminate after the well is abandoned;"
"SEC. 51A-12.202_4_8","(8)   state that the operator shall apply for a new gas well permit before reworking an abandoned well;"
"SEC. 51A-12.202_4_9","(9)   incorporate the full text of the indemnity provision from the operator’s submitted indemnity agreement;"
"SEC. 51A-12.202_4_10","(10)   incorporate, by reference:"
"SEC. 51A-12.202_4_10_1","(A)   the insurance and security requirements of this article;"
"SEC. 51A-12.202_4_10_2","(B)   the conditions of the applicable SUP;"
"SEC. 51A-12.202_4_10_3","(C)   the information contained in the permit application;"
"SEC. 51A-12.202_4_10_4","(D)   the rules and regulations of the Texas Railroad Commission, including the field rules;"
"SEC. 51A-12.202_4_10_5","(E)   all other required permits and fees; and"
"SEC. 51A-12.202_4_10_6","(F)   the requirement for annual inspections, periodic reports, emergency reporting, and notice before reworking a well; and"
"SEC. 51A-12.202_4_11","(11)   state that the operator shall comply with the most recently submitted and approved site plan, tree survey, hazardous materials management plan, and emergency action response plan. The SUP and the full-sized site plan must be attached to the gas well permit."
"SEC. 51A-12.202_5","(e)   Acceptance of permit. By accepting a gas well permit, the operator expressly stipulates and agrees to be bound by and comply with the provisions of this article. The terms of this article shall be deemed to be incorporated in any gas well permit as if they were set forth verbatim in the gas well permit."
"SEC. 51A-12.202_6","(f)   Amendment of permit. If the operator wants to change the original site plan attached to the gas well permit and the SUP, the operator shall first seek a zoning amendment or minor amendment and then apply in writing for a gas well permit amendment. If the operator pays the fee to amend their gas well permit, and the new site plan complies with the requirements of the SUP and this article, the gas inspector shall issue an amended gas well permit."
"SEC. 51A-12.202_7","(g)   Transfer of permit."
"SEC. 51A-12.202_7_1","(1)   The gas inspector shall transfer a gas well permit to a new operator if:"
"SEC. 51A-12.202_7_1_1","(A)   the transfer is in writing, approved as to form by the city attorney, signed by both operators, and the new operator agrees to be bound by the terms and conditions of the transferred gas well permit, the SUP, and this article;"
"SEC. 51A-12.202_7_1_2","(B)   all information previously provided to the city as part of the application for the original gas well permit is updated to reflect the new operator;"
"SEC. 51A-12.202_7_1_3","(C)   the new operator provides proof of the insurance and security required by this article; and"
"SEC. 51A-12.202_7_1_4","(D)   the operator-transfer fee is paid in full."
"SEC. 51A-12.202_7_2","(2)   The gas inspector shall release the insurance and security provided by the old operator if the requirements of this subsection are met. The transfer does not relieve the old operator from any liability arising out of events occurring before the transfer."
"SEC. 51A-12.202_8","(h)   Revocation or suspension of permit."
"SEC. 51A-12.202_8_1","(1)   If the operator violates this article, the gas well permit, or the SUP, the gas inspector shall give written notice to the operator describing the violation and giving the operator a reasonable time to cure. The time to cure must take into account the nature and extent of the violation, the efforts required to cure, and the potential impact on public health, safety, and welfare. The time to cure must not be less than 30 days unless the violation:"
"SEC. 51A-12.202_8_1_1","(A)   could cause imminent destruction of property or injury to persons; or"
"SEC. 51A-12.202_8_1_2","(B)   involves the operator’s failure to take a required immediate action as required by this article."
"SEC. 51A-12.202_8_2","(2)    If the operator fails to correct the violation within the specified time, the gas inspector shall suspend or revoke the gas well permit. The gas inspector shall also report any violations to the Texas Railroad Commission and request that the Texas Railroad Commission take appropriate action."
"SEC. 51A-12.202_8_3","(3)   If a gas well permit is suspended, no person may engage in any activities that were permitted under that gas well permit except for those activities necessary to remedy the violation. If the violation is remedied, the gas inspector shall reinstate the gas well permit, and the operator may resume gas drilling and production."
"SEC. 51A-12.202_8_4","(4)   If a gas well permit is revoked, the operator shall obtain a new gas well permit before resuming gas drilling or production."
"SEC. 51A-12.202_9","(i)   Appeal."
"SEC. 51A-12.202_9_1","(1)    If the gas inspector denies, suspends, or revokes a gas well permit, the gas inspector shall send the operator, by certified mail, return receipt requested, written notice of the decision and the right to appeal."
"SEC. 51A-12.202_9_2","(2)    The operator has the right to appeal to the permit and license appeal board in accordance with Article IX of Chapter 2 of the Dallas City Code.  (Ord. Nos. 26920; 29228)"
"SEC. 51A-12.203","INSURANCE AND SECURITY INSTRUMENTS."
"SEC. 51A-12.203_1","(a)   In general."
"SEC. 51A-12.203_1_1","(1)    The operator shall provide the insurance required in this section at its own expense."
"SEC. 51A-12.203_1_2","(2)    The operator shall keep the insurance in effect until the gas inspector approves the abandonment and restoration of the operation site."
"SEC. 51A-12.203_1_3","(3)    Companies approved by the State of Texas with an AM Best Rating of A or better and acceptable to the city must issue the insurance."
"SEC. 51A-12.203_1_4","(4)    The operator shall provide the gas inspector with a copy of the certificates of insurance."
"SEC. 51A-12.203_1_5","(5)    Upon the gas inspector’s request, the operator shall provide copies of the insurance policies and all endorsements at no cost to the city."
"SEC. 51A-12.203_1_6","(6)    Failure of the city to request required insurance documentation does not constitute a waiver of the insurance requirement."
"SEC. 51A-12.203_1_7","(7)   Depleting, wasting, or defense within limits provisions are not permitted in any of the insurance required in this section."
"SEC. 51A-12.203_2","(b)   Modification of insurance."
"SEC. 51A-12.203_2_1","(1)   The office of risk management may modify the insurance requirements of this section when necessary based upon economic conditions, recommendation of professional insurance advisors, changes in law, court decisions, or other relevant factors."
"SEC. 51A-12.203_2_2","(2)   The operator shall modify the insurance as requested and shall pay the cost of any modifications."
"SEC. 51A-12.203_3","(c)   Subcontractor insurance."
"SEC. 51A-12.203_3_1","(1)   The operator shall require each subcontractor performing work on the operation site to obtain insurance that is appropriate for the services the subcontractor is performing."
"SEC. 51A-12.203_3_2","(2)   The subcontractor shall provide the subcontractor’s insurance at its own expense to the operator and gas inspector."
"SEC. 51A-12.203_3_3","(3)   The subcontractor’s insurance must name the operator as an additional insured."
"SEC. 51A-12.203_3_4","(4)   The subcontractor shall keep the subcontractor’s insurance in effect until the gas inspector approves the abandonment and restoration of the operation site."
"SEC. 51A-12.203_3_5","(5)   Companies approved by the State of Texas with an AM Best Rating of A or better and acceptable to the city must issue the subcontractor’s insurance."
"SEC. 51A-12.203_3_6","(6)   The operator shall provide the gas inspector with a copy of the certificates of insurance for each subcontractor at least 30 days before the subcontractor begins work."
"SEC. 51A-12.203_3_7","(7)   Upon request, the operator shall provide the gas inspector with copies of the subcontractor’s insurance policies and all endorsements at no cost to the city."
"SEC. 51A-12.203_4","(d)   Required provisions. All insurance contracts and certificates of insurance must have an endorsement:"
"SEC. 51A-12.203_4_1","(1)   stating that the city is an additional insured to all applicable policies;"
"SEC. 51A-12.203_4_2","(2)   stating that coverage may not be cancelled, non-renewed, or materially changed in policy terms or coverage without 30-days advance written notice by mail to the:"
"SEC. 51A-12.203_4_2_1","(A)   gas inspector; and"
"SEC. 51A-12.203_4_2_2","(B)   City of Dallas, Director, Office of Risk Management, 1500 Marilla, 6A-South, Dallas, TX 75201;"
"SEC. 51A-12.203_4_3","(3)   waiving subrogation against the city, its officers, employees, and elected representatives for bodily injury (including death), property damage, or any other loss to all applicable coverages;"
"SEC. 51A-12.203_4_4","(4)   stating that the operator’s insurance is the primary insurance;"
"SEC. 51A-12.203_4_5","(5)   stating that liability, duty, standard of care obligations, and the indemnification provision are underwritten by contractual liability coverage that includes these obligations;"
"SEC. 51A-12.203_4_6","(6)   identifying the operation site by address; and"
"SEC. 51A-12.203_4_7","(7)   identifying the gas inspector as the certificate holder."
"SEC. 51A-12.203_5","(e)   Required coverage. Subject to the operator’s right to maintain reasonable deductibles, and subject to a maximum deductible or self-insured retention of $250,000, the operator shall obtain insurance coverage in the following types and amounts:"
"SEC. 51A-12.203_5_1","(1)   Workers’ compensation insurance with statutory limits."
"SEC. 51A-12.203_5_2","(2)   Employer’s liability insurance with the following minimum limits for bodily injury by:"
"SEC. 51A-12.203_5_2_1","(A)   accident, $1,000,000 per each accident; and"
"SEC. 51A-12.203_5_2_2","(B)   disease, $1,000,000 per employee with a per-policy aggregate of $1,000,000."
"SEC. 51A-12.203_5_3","(3)   Business automobile liability insurance covering owned, hired, and non-owned vehicles, with a minimum combined bodily injury (including death) and property damage limit of $2,000,000 per occurrence. If the operator is subject to the Motor Carrier Act, endorsement form MCS 90 is required and a copy must be attached to the certificate of insurance."
"SEC. 51A-12.203_5_4","(4)   Commercial general liability insurance covering explosion, collapse, underground blowout, cratering, premises/operations, personal and advertising injury, products/completed operations, independent contractors, and contractual liability with the following minimum combined bodily injury (including death) and property damage limits of:"
"SEC. 51A-12.203_5_4_1","(A)   $2,000,000 per occurrence;"
"SEC. 51A-12.203_5_4_2","(B)   $2,000,000 products/completed operations aggregate; and"
"SEC. 51A-12.203_5_4_3","(C)   $2,000,000 general aggregate."
"SEC. 51A-12.203_5_5","(5)   Environmental impairment or pollution legal liability insurance covering handling, removal, seepage, storage, testing, transportation, and disposal of materials."
"SEC. 51A-12.203_5_5_1","(A)   Coverage must include loss of use of property; cleanup cost; and defense, including costs and expenses incurred in the investigation, defense, or settlement of claims in connection with any loss arising from the operation site."
"SEC. 51A-12.203_5_5_2","(B)   Coverage must apply to sudden and accidental pollution resulting from the escape or release of smoke; vapors; fumes; acids; alkalis; toxic chemicals; liquids or gases; waste material; or other irritants, contaminants, or pollutants."
"SEC. 51A-12.203_5_5_3","(C)   Coverage must include gradual pollution or pollution legal liability with time element pollution for a minimum combined bodily injury (including death) and property damage limit of $10,000,000 per occurrence."
"SEC. 51A-12.203_5_5_4","(D)   Coverage must be maintained with a minimum combined bodily injury (including death) and property damage limit of $10,000,000 per occurrence."
"SEC. 51A-12.203_5_6","(6)    Umbrella liability insurance following the form of the primary liability coverage described in Paragraphs (1) through (4) and providing coverage with minimum combined bodily injury (including death) and property damage limit of $25,000,000 per occurrence and $25,000,000 annual aggregate. Increased primary liability limits equivalent to the umbrella liability insurance limits specified will satisfy the umbrella liability insurance requirements."
"SEC. 51A-12.203_5_6_1","(A)   A copy of the declaration page of the policy must be attached to the certificate of insurance."
"SEC. 51A-12.203_5_6_2","(B)    Coverage must include explosion, collapse, underground blowout, cratering, sudden and accidental pollution, handling, removal, seepage, storage, testing, transportation, and disposal of materials. A copy of the endorsements providing this coverage must be attached to the certificate of insurance."
"SEC. 51A-12.203_5_7","(7)   Control-of-well insurance to provide coverage for the cost of regaining control of an out-of-control (wild) well including the cost of re-drilling and clean up of an incident with minimum limit of $10,000,000. Coverage must include seepage, pollution, stuck drill stem, evacuation expense of residents, loss of equipment, experts, and damage to property that the operator has in the operator’s care, custody, or control."
"SEC. 51A-12.203_5_8","(8)    If the insurance required in Section 51A-12.203(e)(4)-(6) is written on a claims-made form, coverage must be continuous (by renewal or extended reporting period) for at least 60 months after the gas inspector approves the abandonment and restoration of the operation site. Coverage, including renewals, must contain the same retroactive date as the original policy."
"SEC. 51A-12.203_6","(f)   Miscellaneous provisions."
"SEC. 51A-12.203_6_1","(1)   The city’s approval, disapproval, or failure to act regarding any insurance supplied by the  operator or a subcontractor does not relieve the operator or subcontractor of full responsibility or liability for damages and accidents. Bankruptcy, insolvency, or the insurance company’s denial of liability does not exonerate the operator or the subcontractor from liability."
"SEC. 51A-12.203_6_2","(2)   If an insurance policy is cancelled or non-renewed, the gas inspector shall suspend the gas well permit on the date of cancellation or non-renewal and the operator shall immediately cease operations until the operator provides the gas inspector proof of replacement insurance coverage."
"SEC. 51A-12.203_7","(g)   Performance bond or irrevocable letter of credit. Before issuance of a gas well permit, the operator shall give the gas inspector a performance bond or an irrevocable letter of credit approved as to form by the city attorney."
"SEC. 51A-12.203_7_1","(1)   A bonding or insurance company authorized to do business in Texas and acceptable to the city must issue the performance bond. A bank authorized to do business in Texas and acceptable to the city must issue the irrevocable letter of credit."
"SEC. 51A-12.203_7_2","(2)   The performance bond or irrevocable letter of credit must list the operator as principal and be payable to the city."
"SEC. 51A-12.203_7_3","(3)   The performance bond or irrevocable letter of credit must remain in effect for at least six months after the gas inspector approves the abandonment of the well."
"SEC. 51A-12.203_7_4","(4)   Except as otherwise provided, the amount of the performance bond or irrevocable letter of credit must be at least $50,000 per well."
"SEC. 51A-12.203_7_4_1","(A)   After a well is completed, the operator may request that the gas inspector reduce the existing performance bond or irrevocable letter of credit to $10,000 per well for the remainder of the time the well produces without reworking. The gas inspector shall reduce the existing performance bond or irrevocable letter of credit if the operator has fully complied with the provisions of this article and the conditions of the SUP, and the gas inspector determines that a $10,000 performance bond or irrevocable letter of credit is sufficient."
"SEC. 51A-12.203_7_4_2","(B)   If the gas inspector determines the operator’s performance bond or irrevocable letter of credit is insufficient, the gas inspector may require the operator to increase the amount of the performance bond or irrevocable letter of credit to a maximum of $250,000 per well."
"SEC. 51A-12.203_7_5","(5)   Cancellation of the performance bond or irrevocable letter of credit does not release the operator from the obligation to meet all requirements of this article, the gas well permit, and the SUP. If the performance bond or irrevocable letter of credit is cancelled, the gas well permit shall be suspended on the date of cancellation and the operator shall immediately cease operations until the operator provides the gas inspector with a replacement performance bond or irrevocable letter of credit that meets the requirements of this article."
"SEC. 51A-12.203_7_6","(6)   The city may draw against the performance bond or irrevocable letter of credit or pursue any other available remedy to recover damages, fees, fines, or penalties due from the operator for violation of any provision of this article, the SUP, or the gas well permit. The performance bond or irrevocable letter of credit may also be used to mitigate public losses (i.e. damage to infrastructure, loss of sales tax, etc.) related to the loss of control of a well."
"SEC. 51A-12.203_8","(h)   Road repair security instrument. Before issuance of a gas well permit, the operator shall give the gas inspector a road repair performance bond or an irrevocable letter of credit approved as to form by the city attorney. The road repair security instrument is in addition to the performance bond or irrevocable letter of credit required by Section 51A-12.203(g)."
"SEC. 51A-12.203_8_1","(1)   A bonding or insurance company authorized to do business in Texas and acceptable to the city must issue the performance bond. A bank authorized to do business in Texas and acceptable to the city must issue the irrevocable letter of credit."
"SEC. 51A-12.203_8_2","(2)   The performance bond or irrevocable letter of credit must list the operator as principal and be payable to the city."
"SEC. 51A-12.203_8_3","(3)   The performance bond or irrevocable letter of credit must remain in effect for at least six months after the department of public works completes the final inspection of the right-of-way."
"SEC. 51A-12.203_8_4","(4)   The department of public works shall determine the amount of the performance bond or irrevocable letter of credit based upon, among other factors, the estimated cost to the city of restoring the right-of-way."
"SEC. 51A-12.203_8_5","(5)   Cancellation of the performance bond or irrevocable letter of credit does not release the operator from the obligation to meet all requirements of this article, the gas well permit, and the SUP. If the performance bond or irrevocable letter of credit is cancelled, the gas well permit shall be suspended on the date of cancellation and the operator shall immediately cease operations until the operator provides the gas inspector with a replacement performance bond or irrevocable letter of credit that meets the requirements of this article."
"SEC. 51A-12.203_8_6","(6)   The city may draw against the performance bond or irrevocable letter of credit or pursue any other available remedy to recover damages, fees, fines, or penalties related to the damage of the right-of-way covered by Section 51A-12.204(p)."
"SEC. 51A-12.203_9","(i)   Well plugging bond. Before issuance of a gas well permit, the operator shall give the gas inspector a well plugging bond."
"SEC. 51A-12.203_9_1","(1)   A bonding or insurance company authorized to do business in Texas and acceptable to the city must issue the well plugging bond."
"SEC. 51A-12.203_9_2","(2)   The well plugging bond must list the operator as principal and be payable to the city."
"SEC. 51A-12.203_9_3","(3)   The well plugging bond must remain in effect for at least six months after the gas inspector approves the abandonment of the well."
"SEC. 51A-12.203_9_4","(4)   Except as otherwise provided in this subsection, the amount of the well plugging bond must be at least $50,000 per well."
"SEC. 51A-12.203_9_5","(5)   Cancellation of the well plugging bond does not release the operator from the obligation to meet all requirements of this article, the gas well permit, and the SUP. If the well plugging bond is cancelled, the gas well permit shall be suspended on the date of cancellation and the operator shall immediately cease operations until the operator provides the gas inspector with a replacement well plugging bond that meets the requirements of this subsection."
"SEC. 51A-12.203_9_6","(6)   The city may draw against the well plugging bond or pursue any other available remedy to recover damages, fees, fines, or penalties due from the operator for violation of any provision of this article, the SUP, or the gas well permit. The well plugging bond may also be used to mitigate public losses (i.e. damage to infrastructure, loss of sales tax, etc.) related to the loss of control of a well.  (Ord. Nos. 26920; 28424; 29228; 30239; 30654)"
"SEC. 51A-12.204","OPERATIONS."
"SEC. 51A-12.204_1","(a)   In general."
"SEC. 51A-12.204_1_1","(1)   Operations must be conducted in accordance with the practices of a reasonable and prudent gas drilling operation in the State of Texas."
"SEC. 51A-12.204_1_2","(2)   The layout of an operation site must comply with the site plan attached to the gas well permit and the SUP."
"SEC. 51A-12.204_1_3","(3)    No refining, except for gas dehydrating and physical phase separation, may occur on the operation site."
"SEC. 51A-12.204_1_4","(4)   Only freshwater-based mud systems are permitted."
"SEC. 51A-12.204_1_5","(5)   No person may add any type of metal additive into drilling fluids."
"SEC. 51A-12.204_1_6","(6)   Salt-water or produced-water disposal wells, also known as injection wells, are prohibited."
"SEC. 51A-12.204_1_7","(7)   Unless otherwise directed by the Texas Railroad Commission, the operator shall remove waste materials from the operation site and transport them to an off-site disposal or recycling facility at least once every 30 days."
"SEC. 51A-12.204_1_8","(8)   No air, gas, or pneumatic drilling is permitted."
"SEC. 51A-12.204_1_9","(9)   Salt water, produced water, or other wastewater collection or transportation pipelines must be approved by city council as part of a required SUP for a gas drilling and production use."
"SEC. 51A-12.204_1_10","(10)   Landfarming is prohibited."
"SEC. 51A-12.204_1_11","(11)   Lift and line compressors are permitted as part of the gas drilling and production use."
"SEC. 51A-12.204_1_12","(12)   The operation site must be kept clear of dilapidated structures, debris, pools of water or other liquids, contaminated soil, brush, high grass, weeds, and trash or other waste material."
"SEC. 51A-12.204_1_13","(13)   See Sections 51-4.213(19)(E) or 51A-4.203(b)(3.2)(E) for additional spacing, fencing, and slope requirements."
"SEC. 51A-12.204_2","(b)   Dust, vibrations, and odors."
"SEC. 51A-12.204_2_1","(1)   To prevent injury or nuisances to persons living and working in the area surrounding the operation site, the operator shall conduct all drilling and production in a manner that minimizes dust, vibrations, or odors, and in accordance with industry best practices for drilling and production of gas and other hydrocarbons."
"SEC. 51A-12.204_2_2","(2)   The operator shall adopt proven technological improvements in industry standards for drilling and production if capable of reducing dust, vibration, and odor."
"SEC. 51A-12.204_2_3","(3)   If the gas inspector determines that the dust, vibrations, or odors related to the gas drilling and production use present a risk of injury or have become a nuisance to persons living and working in the area, the gas inspector shall require the operator to adopt reasonable methods for reducing the dust, vibrations, and odors."
"SEC. 51A-12.204_2_4","(4)   Brine water, sulphur water, or water mixed any type of hydrocarbon may not be used for dust suppression."
"SEC. 51A-12.204_3","(c)    Electric lines. Electric lines to the operation site must be located in a manner compatible with those already installed in the surrounding area."
"SEC. 51A-12.204_4","(d)     Equipment, structures, and operations."
"SEC. 51A-12.204_4_1","(1)    In general."
"SEC. 51A-12.204_4_1_1","(A)   American Petroleum Institute. All equipment and permanent structures must conform to the standards of the American Petroleum Institute unless other specifications are approved by the fire marshal."
"SEC. 51A-12.204_4_1_2","(B)   Maintenance. All equipment and structures must be maintained in good repair and neat appearance."
"SEC. 51A-12.204_4_1_3","(C)   Painting. Unless a specific color is required by federal or state regulations, all equipment and structures must be painted with a neutral color approved by the gas inspector."
"SEC. 51A-12.204_4_1_4","(D)   Removal of rig and equipment. The drilling rig and associated drilling equipment must be removed from the operation site within 30 days after completion of each well unless other wells on the operation site are in the drilling phase."
"SEC. 51A-12.204_4_2","(2)   Drip pans and other containment devices. Drip pans or other containment devices must be placed underneath all tanks, containers, pumps, lubricating oil systems, engines, fuel and chemical storage tanks, system valves, and connections, and any other area or structures that could potentially leak, discharge, or spill hazardous liquids, semi-liquids, or solid waste materials."
"SEC. 51A-12.204_4_3","(3)   Engines."
"SEC. 51A-12.204_4_3_1","(A)   Electric motors must be used during drilling unless the operator submits a report to the gas inspector and the gas inspector determines that electric motors cannot be used."
"SEC. 51A-12.204_4_3_2","(B)   Only electric motors may be used during production."
"SEC. 51A-12.204_4_3_3","(C)   Electric power may be generated on the operation site but may not be sold for off-site use.  All electrical installations and equipment must comply with city, state, and federal rules and regulations."
"SEC. 51A-12.204_4_4","(4)    Fire prevention equipment."
"SEC. 51A-12.204_4_4_1","(A)   The operator, at the operator’s expense, shall provide fire-fighting apparatus and supplies as approved by the fire department and required by city, state, and federal rules and regulations on the operation site at all times during drilling and production. The operator shall be responsible for the maintenance and upkeep of the fire-fighting apparatus and supplies."
"SEC. 51A-12.204_4_4_2","(B)   If the chief of the fire department makes a written request to the operator, the operator shall provide training and instruction to the fire department and other emergency responders about well safety, emergency management protocol, and all information specific to the well operations or emergency management activities at the operation site.  The training must occur within 30 days after the written request is made."
"SEC. 51A-12.204_4_5","(5)    Mud pits."
"SEC. 51A-12.204_4_5_1","(A)   Only closed-loop drilling fluid systems are permitted."
"SEC. 51A-12.204_4_5_2","(B)   Low toxicity glycols, synthetic hydrocarbons, polymers, and esters must be substituted for conventional oil-based drilling fluids."
"SEC. 51A-12.204_4_6","(6)   Tanks."
"SEC. 51A-12.204_4_6_1","(A)   Gas well operations must use tanks for storing liquid hydrocarbons. Tanks must be portable, closed, and made of steel or fiberglass. If the gas inspector discovers condensate or liquid hydrocarbons, the gas inspector may require that tanks have a remote foam line."
"SEC. 51A-12.204_4_6_2","(B)   All tanks must have a vent line, flame and lightning arrestor, pressure-relief valve, and level-control device. The level-control device must automatically activate a valve to close the well to prevent the tank from overflowing."
"SEC. 51A-12.204_4_6_3","(C)   Tanks must have a secondary containment system that is lined with an impervious material. The secondary containment system must be high enough to contain one-and-one-half times the contents of the largest tank in accordance with the Dallas Fire Code."
"SEC. 51A-12.204_4_6_4","(D)   Drilling mud, cuttings, liquid hydrocarbons, and other waste materials must be discharged into tanks in accordance with the Texas Railroad Commission rules and other city, state, or federal rules and regulations."
"SEC. 51A-12.204_4_6_5","(E)   Temporary flowback tanks must be removed from the operation site within 90 days after completion of a gas well unless:"
"SEC. 51A-12.204_4_6_5_1","(i)   the gas inspector extends the time period for no more than 30 additional days; or"
"SEC. 51A-12.204_4_6_5_2","(ii)   other wells on the operation site are in the drilling phase."
"SEC. 51A-12.204_4_6_6","(F)   The top of any tank may not exceed the required fence height."
"SEC. 51A-12.204_4_7","(7)    Wells."
"SEC. 51A-12.204_4_7_1","(A)   Each well must have an automated valve that closes the well if an abnormal change in operating pressure occurs. All wellheads must also have an emergency shut-off valve to the well distribution line."
"SEC. 51A-12.204_4_7_2","(B)   Surface casing must be run and set in full compliance with the Texas Railroad Commission and the Texas Commission on Environmental Quality."
"SEC. 51A-12.204_4_7_3","(C)   A blowout preventer must be used when wells are being drilled, reworked, or at anytime when tubing is being changed."
"SEC. 51A-12.204_5","(e)   Emergencies."
"SEC. 51A-12.204_5_1","(1)    In general."
"SEC. 51A-12.204_5_1_1","(A)   The emergency action response plan that complies with the Dallas Fire Code must be kept current."
"SEC. 51A-12.204_5_1_2","(B)   A copy of the current emergency response plan must be kept on the operation site at all times."
"SEC. 51A-12.204_5_1_3","(C)   Updates to the emergency action response plan must be submitted to the gas inspector, the fire chief, and the fire marshal within two business days after any additions, modifications, or amendments are made."
"SEC. 51A-12.204_5_1_4","(D)   The operator shall also conduct an annual review and provide updates of the emergency action response plan that must be approved by the fire marshal."
"SEC. 51A-12.204_5_2","(2)   Compliance with emergency action response plan. In emergencies, the operator shall comply with the current emergency action response plan submitted to the gas inspector."
"SEC. 51A-12.204_5_3","(3)    Loss of control."
"SEC. 51A-12.204_5_3_1","(A)   If the operator loses control of a well, the operator shall immediately take all necessary steps to regain control regardless of other provisions of this article."
"SEC. 51A-12.204_5_3_2","(B)   If the gas inspector believes that the loss of control of a well creates a danger to persons and property and the operator is not taking the necessary steps to regain control, the gas inspector is authorized to:"
"SEC. 51A-12.204_5_3_2_1","(i)   take the necessary steps to regain control; and"
"SEC. 51A-12.204_5_3_2_2","(ii)   incur expenses for labor and materials necessary to regain control."
"SEC. 51A-12.204_5_3_3","(C)   The operator shall reimburse the city for any expenses incurred in regaining control of a well."
"SEC. 51A-12.204_6","(f)   Environmental requirements."
"SEC. 51A-12.204_6_1","(1)   In general."
"SEC. 51A-12.204_6_1_1","(A)   All federal, state, and local rules regarding protection of natural resources must be strictly followed."
"SEC. 51A-12.204_6_1_2","(B)   The operator shall ensure that ground and fresh-water wells are not contaminated by gas drilling and production operations or any related activities."
"SEC. 51A-12.204_6_1_3","(C)   The operator shall comply with all local, state, and federal storm water quality regulations."
"SEC. 51A-12.204_6_1_4","(D)   The operator shall use industry best practices in recycling and reusing hydraulic fracturing fluids and flowback water."
"SEC. 51A-12.204_6_2","(2)    Air quality."
"SEC. 51A-12.204_6_2_1","(A)   Gasses vented or burned."
"SEC. 51A-12.204_6_2_1_1","(i)   Except as permitted by the Texas Railroad Commission and the fire marshal, the operator shall not vent gases into the atmosphere or burn gases by open flame."
"SEC. 51A-12.204_6_2_1_2","(ii)   At no time may a well flow or vent directly into the atmosphere without first directing the flow through separation equipment or into a portable tank."
"SEC. 51A-12.204_6_2_1_3","(iii)   If venting or burning of gases is permitted, the vent or open flame must be located at least 300 feet from any structure that is necessary to the everyday operation of wells."
"SEC. 51A-12.204_6_2_2","(B)   Reduced emissions."
"SEC. 51A-12.204_6_2_2_1","(i)   Internal combustion engines and compressors, whether stationary or mounted on wheels, must be equipped with an exhaust muffler or comparable device that suppresses noise and disruptive vibrations and prevents the escape of gases, fumes, ignited carbon, or soot."
"SEC. 51A-12.204_6_2_2_2","(ii)   After fracturing or re-fracturing is completed, the operator must employ appropriate equipment and processes as soon as practicable to minimize natural gas and associated vapor releases into the environment."
"SEC. 51A-12.204_6_2_2_3","(iii)   All salable gas must be directed to a sales line as soon as practicable or shut in and conserved."
"SEC. 51A-12.204_6_2_2_4","(iv)   All wells that have a sales line must employ reduced-emission completion techniques unless the gas inspector determines that reduced-emission completion techniques are not feasible or would endanger the safety of personnel or the public."
"SEC. 51A-12.204_6_2_2_5","(v)   Vapor recovery equipment is required in accordance with state and federal rules and regulations."
"SEC. 51A-12.204_6_2_3","(C)   Emissions compliance."
"SEC. 51A-12.204_6_2_3_1","(i)   If an operation site receives two or more notices of violation for emissions or air quality violations during any 12 month period, as determined by the Texas Commission on Environmental Quality or the Environmental Protection Agency, within 30 days after receiving the second notice, the operator shall submit to the gas inspector an emissions compliance plan."
"SEC. 51A-12.204_6_2_3_2","(ii)   The emissions compliance plan must include:"
"SEC. 51A-12.204_6_2_3_2_1","(aa)   24-hour monitoring techniques the operator will use to demonstrate that the operation site complies with applicable emissions limits and all applicable laws relating to emissions;"
"SEC. 51A-12.204_6_2_3_2_2","(bb)   activities and equipment the operator will immediately employ to ensure that the operation site complies with applicable emissions limits and all applicable laws related to emissions; and"
"SEC. 51A-12.204_6_2_3_2_3","(cc)   quarterly reporting to the gas inspector for a period of 12 months of documented compliance."
"SEC. 51A-12.204_6_3","(3)   Baseline assessments."
"SEC. 51A-12.204_6_3_1","(A)   Air."
"SEC. 51A-12.204_6_3_1_1","(i)   Before gas drilling activities begin on an operation site, the operator shall perform a baseline test of air quality on the operation site."
"SEC. 51A-12.204_6_3_1_2","(ii)   The baseline air quality test must be collected and analyzed by a qualified third party using proper sampling and laboratory protocol from an Environmental Protection Agency or a Texas Commission on Environmental Quality approved laboratory."
"SEC. 51A-12.204_6_3_1_3","(iii)   The minimum baseline air quality results must include benzene, toluene, ethylbenzene, xylenes, ozone, hydrocarbons (e.g. methanes, ethanes, propanes), nitrogen oxides, volatile organic compounds, sulfer dioxides, naphthalenes, acroleins, and formaldehyde."
"SEC. 51A-12.204_6_3_1_4","(iv)   The baseline air quality test results must be provided to the gas inspector within 30 days after the baseline testing is conducted."
