Structure, Text
"SEC. 51A-5.105_5_7","(7)   Letter of Map Revision (LOMR).  A letter of map revision must be obtained from FEMA, if applicable, before an FP prefix may be removed from the official zoning district map.  A building permit may be issued for construction of underground utilities if a conditional letter of map revision (CLOMR) is obtained; however, no building permit for construction of a structure may be issued until a final letter of map revision (LOMR) is obtained."
"SEC. 51A-5.105_6","(f)   Removal of an FP designation from an interior drainage area."
"SEC. 51A-5.105_6_1","(1)   Review of application by director.  The director of water utilities may approve an application for removal of the FP designation in interior drainage areas if:"
"SEC. 51A-5.105_6_1_1","(A)   the director determines the subject area is no longer at risk for flooding based on minimum fill and finished floor elevation;"
"SEC. 51A-5.105_6_1_2","(B)   removal of the FP designation will not negatively affect valley storage; and"
"SEC. 51A-5.105_6_1_3","(C)   the removal of the FP designation is for the purpose of constructing structures that conform to existing zoning."
"SEC. 51A-5.105_6_2","(2)   Notification signs not required.  The applicant is not required to post notification signs."
"SEC. 51A-5.105_6_3","(3)   Zoning map revision.  A letter of map revision must be obtained from FEMA, if applicable, before an FP prefix may be removed from the official zoning district map.  A building permit may be issued for construction of underground utilities if a conditional letter of map revision is obtained; however, no building permit may be issued until a final letter of map revision is obtained.  Upon approval and receipt of a letter of map revision, the director of water utilities shall notify the director of sustainable development and construction, who shall remove the FP designation for the subject area from the official zoning district map."
"SEC. 51A-5.105_7","(g)   Filling operations.  If the city council approves a fill permit, the filling operations must comply with the following requirements:"
"SEC. 51A-5.105_7_1","(1)   Any excavation required by the specifications of the approved application must be conducted before or at the same time as placing fill."
"SEC. 51A-5.105_7_2","(2)   Building pad sites must be filled to an elevation of at least two feet above the design flood elevation."
"SEC. 51A-5.105_7_3","(3)   The lowest floor of any structure must be constructed at least three feet above the design flood elevation."
"SEC. 51A-5.105_7_4","(4)   Fill material must consist of natural material including but not limited to soil, rock, gravel, or broken concrete.  Decomposable matter, including but not limited to lumber, sheetrock, trees, tires, refuse, or hazardous, toxic matter, is prohibited as fill material.  Fill must be compacted to 95 percent standard proctor density."
"SEC. 51A-5.105_7_5","(5)   Before construction, erosion control devices such as straw hay bales, silt fences or similar items must be installed to eliminate any transportation of sediment downstream.  The property owner is responsible for removal of any sediment deposited by runoff as a result of filling."
"SEC. 51A-5.105_7_6","(6)   If compliance with a National Pollutant Discharge Elimination System (NPDES) permit is required for construction activities, a copy of the Notice of Intent (NOI) or the individual NPDES permit must be submitted to the director of water utilities before beginning fill operations."
"SEC. 51A-5.105_7_7","(7)   Fill shall be placed no more than five feet above the design flood elevation, except where necessary to match the existing elevation of the adjacent property as determined by the director of water utilities.  In determining when it is necessary to match the existing elevation, the director shall consider the effects on local drainage and storm water management, the access needs of the property, and other public health and safety concerns."
"SEC. 51A-5.105_7_8","(8)   A copy of the approved fill permit must be posted and maintained at the fill site for inspection purposes until fill operations have been completed."
"SEC. 51A-5.105_7_9","(9)   After filling operations have been completed, the applicant shall submit a certification to the director of water utilities that proper fill elevations, compaction requirements, and all other specifications of the approved application have been followed. In addition, the applicant shall submit a copy of the letter of map revision (LOMR) issued by FEMA, if applicable."
"SEC. 51A-5.105_8","(h)   Engineering requirements for filling."
"SEC. 51A-5.105_8_1","(1)   Except for detention basins, alterations of the FP area may not increase the water surface elevation of the design flood of the creek upstream, downstream, or through the project area.  Detention basins may increase the water surface elevation of the design flood provided the increase is within the detention basin's boundaries as approved by the director of water utilities."
"SEC. 51A-5.105_8_2","(2)   Alterations of the FP area may not create or increase an erosive water velocity on or off-site.  The mean velocity of stream flow at the downstream end of the site after fill may not exceed the mean velocity of the stream flow under existing conditions."
"SEC. 51A-5.105_8_3","(3)   The effects of the existing and proposed public and private improvements will be used in determining water surface elevations and velocities."
"SEC. 51A-5.105_8_4","(4)   The FP area may be altered only to the extent permitted by equal conveyance reduction on both sides of the natural channel. The following valley storage requirements apply to all FP areas except those governed by a city council-adopted management plan that contains valley storage regulations, in which event the valley storage regulations contained in the plan apply:"
"SEC. 51A-5.105_8_4_1","(A)   Except as otherwise provided in Subparagraph (B):"
"SEC. 51A-5.105_8_4_1_1","(i)   no loss of valley storage is permitted along a stream with a drainage area of three square miles or more;"
"SEC. 51A-5.105_8_4_1_2","(ii)   valley storage losses along streams with a drainage area between 130 acres and three square miles may not exceed 15 percent, as calculated on a site by site basis; and"
"SEC. 51A-5.105_8_4_1_3","(iii)   valley storage losses along streams with a drainage area of less than 130 acres is not limited."
"SEC. 51A-5.105_8_4_2","(B)   Hydrologic computations may be performed to evaluate basin-wide valley storage loss impacts on the design flood discharge. If the computations demonstrate that valley storage losses do not result in increases in the design flood discharge at any point downstream of the project, valley storage losses are permitted even though they exceed the limits provided in Subparagraph (A)."
"SEC. 51A-5.105_8_5","(5)   An environmental impact study and a complete stream rehabilitation program must be approved before relocation or alteration of the natural channel or alteration of an environmentally significant area. The net environmental impacts of the proposal may not be negative. The environmental impact study must contain the following items."
"SEC. 51A-5.105_8_5_1","(A)   A description of the existing conditions of the site, adjacent properties, upstream and downstream creek sections for approximately 1,000 feet (unless conditions require additional information in the opinion of the director of water utilities), and creek and overbank areas. The description of these conditions must include:"
"SEC. 51A-5.105_8_5_1_1","(i)   the characterization of creek features such as bed quality and material, pool-riffle sequences, natural ground water, springs, seeps, magnitude and continuity of flow, water quality (including biological oxygen demand, dissolved oxygen, and nutrient loadings), bank quality and material, vegetative cover and patterns, bank erosion, topographic relief, disturbances to the natural character of the creek, animal and aquatic life, and the extent and character of wetland areas; and"
"SEC. 51A-5.105_8_5_1_2","(ii)   soil types and land uses of the site and surrounding area."
"SEC. 51A-5.105_8_5_2","(B)   A description of the proposed project.  This description must include:"
"SEC. 51A-5.105_8_5_2_1","(i)   the intended ultimate use of the site, or if that is not known, a description of the interim site plan, including construction access;"
"SEC. 51A-5.105_8_5_2_2","(ii)   reasons why the creek or flood plain alteration is necessary; and"
"SEC. 51A-5.105_8_5_2_3","(iii)   a site plan showing the flood plain and construction access necessary to perform the work."
"SEC. 51A-5.105_8_5_3","(C)   A description of at least three possible ways of handling the creek and flood plain, including:"
"SEC. 51A-5.105_8_5_3_1","(i)   an alternative that assumes the creek and flood plain are not changed;"
"SEC. 51A-5.105_8_5_3_2","(ii)   the applicant's proposed action; and"
"SEC. 51A-5.105_8_5_3_3","(iii)   alternatives proposed by the director of water utilities."
"SEC. 51A-5.105_8_5_4","(D)   An identification of the impacts created by each alternative, describing in detail all of the positive and negative impacts upon the existing conditions described in Subparagraph (A), that would be created by each alternative."
"SEC. 51A-5.105_8_5_5","(E)   A recommended course of action based upon evaluation of the alternatives."
"SEC. 51A-5.105_8_5_6","(F)   Proposed strategies to mitigate adverse impacts. Examples of strategies include tree wells, temporary construction and permanent erosion and sedimentation controls, vegetative buffers, and replacement planting."
"SEC. 51A-5.105_8_6","(6)   The toe of any fill slope must parallel the natural channel to prevent an unbalanced stream flow in the altered FP area."
"SEC. 51A-5.105_8_7","(7)   To insure maximum accessibility to the FP area for maintenance and other purposes and to lessen the probability of slope erosion during periods of high water, maximum slopes of the filled area may not exceed four to one for 50 percent of the length of the fill and six to one for the remaining length of the fill.  The slope of any excavated area may not exceed four to one unless the excavation is in rock. Vertical walls, terracing, and other slope treatments may be used provided no unbalancing of stream flow results and the slope treatment is approved as a part of a landscaping plan for the property."
"SEC. 51A-5.105_8_8","(8)   The elevation of excavated areas in the FP area may not be lower than one-third of the depth of the natural channel, as measured from the adjacent bank, except for excavation of lakes. Excavation must be at least 50 feet from the bank of the natural channel, except as necessary to provide proper drainage.  The excavated area may not exceed 25 percent of the total area of the tract's unfilled flood plain."
"SEC. 51A-5.105_8_9","(9)   A landscape and erosion control plan must be submitted and approved. Landscaping must incorporate natural materials (such as earth, stone, and wood) on cut and filled slopes when possible. The definitions of Section 51A-10.101 of this chapter apply to this subsection. Except as otherwise provided, the preservation and mitigation requirements contained in the tree preservation regulations, Division 51A-10.130 of the Dallas Development Code, apply. Each landscape and erosion control plan must comply with the following criteria:"
"SEC. 51A-5.105_8_9_1","(A)   The size, type, and location of all trees within the existing flood plain that are six-inch caliper and larger must be shown. The plans must indicate which of the trees are to be preserved and which will be lost due to development activities in the flood plain."
"SEC. 51A-5.105_8_9_2","(B)   Trees must be protected if they are more than six-inches in caliper and located in sloped areas of flood plain fill with a depth of four feet or less.  If trees are protected by tree wells, the wells must be at or beyond the drip line of the tree and must provide positive drainage. A well may not exceed four feet in depth unless designed and certified by a registered landscape architect.  Tree wells are required if either of the following conditions occur at the base of a tree to be protected:"
"SEC. 51A-5.105_8_9_2_1","(i)   a fill of greater than six inches; or"
"SEC. 51A-5.105_8_9_2_2","(ii)   a cut greater than six inches."
"SEC. 51A-5.105_8_9_3","(C)   The size, type, and location of all proposed replacement trees to mitigate the loss of existing trees must be shown.  The tree types must be selected in accordance with the provisions of Section 51A-10.134 and must be approved by the city arborist as suitable for use under local climate and soil conditions."
"SEC. 51A-5.105_8_9_4","(D)   Where a swale is proposed, tree replacement is required for the loss of existing trees with a six-inch caliper or greater located within the proposed swale. The applicant must indicate replacement of either 35 percent of the number of trees displaced, or the minimum number of trees necessary to provide a spacing equivalent to 50 feet on center, whichever is less. At least 50 percent of the replacement trees must have a caliper of at least six inches.  The remainder of the trees must have a caliper of at least three inches."
"SEC. 51A-5.105_8_9_5","(E)   The specific plant materials proposed to protect fill and excavated slopes must be indicated.  Plant materials must be suitable for use under local climate and soil conditions.  In general, hydroseeding or sodding Bermuda grass is acceptable during the summer months (May 1st to August 30th). Winter rye or fescue grass may be planted during times other than the summer months as a temporary measure until such time as the permanent planting can be accomplished."
"SEC. 51A-5.105_8_9_6","(F)   The proposed methods of erosion and sedimentation control, such as hay bales and sedimentation basins, to be used during construction must be shown in detail."
"SEC. 51A-5.105_8_9_7","(G)   The fill case applicant, current owners, and subsequent owners must maintain and assure the survival of all planted material until the property is developed and a permanent maintenance plan of record is established.  Maintenance responsibility must be reflected in the submitted plans or supporting documents."
"SEC. 51A-5.105_8_10","(10)   Any alteration of the FP area necessary to obtain a removal of an FP prefix may not cause any additional expense in any current or projected public improvements."
"SEC. 51A-5.105_9","(i)   Special criteria for the Trinity and the Elm Fork.  If the FP area is in the flood plain of the Trinity River, Elm Fork of Trinity River, West Fork of the Trinity River, Five Mile Creek - confluence to Bonnie View Road, White Rock Creek - confluence to Scyene Road, or the regulatory floodways established by FEMA, the following requirements must be met:"
"SEC. 51A-5.105_9_1","(A)   Encroachment into the floodway is prohibited unless FEMA issues a conditional Letter of Map Revision."
"SEC. 51A-5.105_9_2","(B)   Fill elevations and first floor elevations in flood plain areas located along the Elm Fork, West Fork or main stem of the Trinity River that would be protected from inundation by the 100-year or greater flood by a federally authorized flood control project must be constructed at a minimum elevation of one foot above the design flood.  The parking requirements in Section 51A-5.104(b)(4) do not apply."
"SEC. 51A-5.105_10","(j)   Term of permit validity and extension procedures."
"SEC. 51A-5.105_10_1","(A)   Permits issued after October 11, 1996.  A fill permit is valid for a five-year time period from the date of issuance.  The fill permit automatically terminates if the filling operations have not been completed within the five-year time period. The director of water utilities may grant a one-time extension of a fill permit for an additional three-year time period upon receipt of a written request made at least 30 days before the expiration of the original permit. The applicant for permit extension must demonstrate that the project fully complies with the flood plain regulations that were in effect at the time that the original permit was approved."
"SEC. 51A-5.105_10_2","(B)   Permits issued before October 11, 1996.  Fill permits issued before October 11, 1996, shall expire on December 31, 2001. The director of water utilities shall notify owners of fill permits governed by this paragraph that:"
"SEC. 51A-5.105_10_2_1","(i)   filling must be completed no later than December 31, 2001; and"
"SEC. 51A-5.105_10_2_2","(ii)   a one-time extension of the permit for an additional three-year time period may be granted by the director of water utilities upon receipt of a written request made at least 30 days before the expiration date of the original permit.  The applicant for permit extension must demonstrate that the project fully complies with the flood plain regulations that were in effect at the time that the original permit was approved."
"SEC. 51A-5.105_10_3","(C)   New permit required upon expiration.  When a fill permit terminates, the applicant must apply for a new permit before filling the property. The new application must comply with the flood plain regulations that are in effect at the time that the request is considered by the city council."
"SEC. 51A-5.105_10_4","(D)   Presumption of completion.  Filling operations are deemed completed when the applicant submits:"
"SEC. 51A-5.105_10_4_1","(i)   a certification to the director of water utilities that proper fill elevations have been achieved and the specifications of the approved application have been followed; and"
"SEC. 51A-5.105_10_4_2","(ii)   a letter of map revision from FEMA, if applicable.  (Ord. Nos. 19455; 19786; 21299; 22920; 24085; 25047; 27697; 27893; 28424; 29478; 30994)"
"SEC. 51A-5.106","SETBACK FROM NATURAL CHANNEL REQUIRED."
"SEC. 51A-5.106_1","(a)   For purposes of this section:"
"SEC. 51A-5.106_1_1","(1)   NATURAL CHANNEL SETBACK LINE means that setback line described below located the farther beyond the crest:"
"SEC. 51A-5.106_1_1_1","(A)   That line formed by the intersection of the surface of the land and the vertical plane located a horizontal distance of 20 feet beyond the crest."
"SEC. 51A-5.106_1_1_2","(B)   That line formed by the intersection of the surface of the land beyond the crest and a plane passing through the toe and extending upward and outward from the channel at the designated slope.  For purposes of this paragraph, the designated slope is:"
"SEC. 51A-5.106_1_1_2_1","(i)   four to one if the channel contains clay or shale soil; and"
"SEC. 51A-5.106_1_1_2_2","(ii)   three to one in all other cases."
"SEC. 51A-5.106_1_2","(2)   CREST means that line at the top of the bank where the slope becomes less than four to one."
"SEC. 51A-5.106_1_3","(3)   TOE means that line at the bottom of the bank where the slope becomes less than four to one."
"SEC. 51A-5.106_2","(b)   Except as otherwise provided in Subsection (c), all structures must be located behind the natural channel setback line."
"SEC. 51A-5.106_3","(c)   A structurally engineered retention system approved by the director may be substituted for the setback required in Subsection (b).  (Ord. Nos. 19786; 24085; 25047; 28073)"
"SEC. 51A-5.107","TRINITY RIVER CORRIDOR DEVELOPMENT CERTIFICATE PROCESS."
"SEC. 51A-5.107_1","(a)   Definitions.  In this section:"
"SEC. 51A-5.107_1_1","(1)   CORRIDOR  DEVELOPMENT CERTIFICATE (CDC) MANUAL means the manual by that title dated January 31, 1992, or its latest revision, which is attached to this ordinance and kept on file in the office of the city secretary."
"SEC. 51A-5.107_1_2","(2)   FLOOD PLAIN ALTERATION means any construction of buildings or other structures, mining, dredging, filling, grading, or excavation in the floodplain."
"SEC. 51A-5.107_1_3","(3)   TRINITY RIVER CORRIDOR means the portion of the flood plain of the West Fork, Elm Fork, and mainstream segments of the Trinity River flood plain within the Dallas city limits, as delineated on the latest CDC Regulatory Map."
"SEC. 51A-5.107_2","(b)   Certificate required. A person commits an offense if he makes any flood plain alteration within the Trinity River Corridor without first obtaining a corridor development certificate from the director of water utilities.  It is a defense to prosecution that an exemption or variance has been obtained in accordance with CDC criteria."
"SEC. 51A-5.107_3","(c)   Application. An application for a corridor development certificate must be filed with the director of water utilities on a form furnished by the department of water utilities."
"SEC. 51A-5.107_4","(d)   Review. The director of water utilities shall deny an application for a certificate unless it complies with the standards contained in the CDC Manual or unless an exemption from or a variance to those standards is obtained in accordance with Subsection (e)."
"SEC. 51A-5.107_5","(e)   Exemptions and variances."
"SEC. 51A-5.107_5_1","(1)   Exemptions."
"SEC. 51A-5.107_5_1_1","(A)   An exemption from the requirements of this section may be obtained if the floodplain alteration involves the following activities:"
"SEC. 51A-5.107_5_1_1_1","(i)   Ordinary maintenance of and repair to flood control structures."
"SEC. 51A-5.107_5_1_1_2","(ii)   The construction of outfall structures and associated intake structures if the outfall has been permitted under state or federal law."
"SEC. 51A-5.107_5_1_1_3","(iii)   Discharge of material for backfill or bedding for utility lines, provided there is no significant change in pre-existing bottom contours and excess materials are removed to an upland disposal area."
"SEC. 51A-5.107_5_1_1_4","(iv)   Bank stabilization."
"SEC. 51A-5.107_5_1_1_5","(v)   Any project listed in the U.S. Army Corps of Engineers March 1990 Reconnaissance Report, which is attached as Appendix A to the CDC Manual, or any project approved under the provisions  of this division, provided the approval, permit, or authorization has not expired and no significant changes have occurred since the approval, permit, or authorization was issued."
"SEC. 51A-5.107_5_1_2","(B)   Application for an exemption must be made to the director of water utilities on a form provided by the department of water utilities."
"SEC. 51A-5.107_5_1_3","(C)   If the director of water utilities determines that an application for an exemption falls within one of the categories listed in Paragraph (1), the director shall issue a written exemption from the requirements of this section."
"SEC. 51A-5.107_5_2","(2)   Variances. If the director of water utilities determines that the application for a corridor development certificate does not comply with all of the standards contained in the CDC Manual, the applicant may apply for a variance to any standard contained in the manual.  An application for a variance must be made to the director of water utilities, who shall schedule the application for consideration by the city council.  (Ord. Nos. 21636; 24085; 27697; 30994 )"
"SEC. 51A-5.201","DEFINITIONS."
"SEC. 51A-5.201_1","In this division, unless the context clearly indicates otherwise:"
"SEC. 51A-5.201_1","(1)   BEST MANAGEMENT PRACTICES means schedules of activities, prohibitions of practices, maintenance procedures, and other management practices to prevent or reduce the pollution of waters of the United States. Best management practices also include treatment requirements, operating procedures, and practices to control plant site runoff, spillage or leaks, sludge or waste disposal, or drainage from raw material storage."
"SEC. 51A-5.201_2","(2)   CHALK ZONE means the lower chalk member of the Austin chalk formation overlying the Eagle Ford shale formation.  The chalk zone consists primarily of a chalk limestone with minor seams of shale and bentonite clays."
"SEC. 51A-5.201_3","(3)   CREST means that line above the escarpment line where the slope becomes less than 4:1."
"SEC. 51A-5.201_4","(4)   ESCARPMENT  AREA  REVIEW COMMITTEE means the committee described in Section 51A-5.209 of this chapter."
"SEC. 51A-5.201_5","(5)   ESCARPMENT FACE means that portion of the escarpment zone between the crest and the toe."
"SEC. 51A-5.201_6","(6)   ESCARPMENT LINE means that line formed by the intersection of the plane of the stratigraphic contact between the Austin chalk and the Eagle Ford shale formations and the surface of the land."
"SEC. 51A-5.201_7","(7)   ESCARPMENT ZONE means that corridor of real property south of Interstate Highway 30 between the following described vertical planes:"
"SEC. 51A-5.201_7_1","(A)   On the crest side of the escarpment line and measuring horizontally from that line, the vertical plane that is 125 feet from that line, or 35 feet beyond the crest, whichever is farther from that line."
"SEC. 51A-5.201_7_2","(B)   On the toe side of the escarpment line and measuring horizontally from that line, the vertical plane that is 85 feet from that line, or 10 feet beyond the toe, whichever is farther from that line."
"SEC. 51A-5.201_8","(8)   FACTOR OF SAFETY means a combination of factors which, when considered together, indicates whether the slope is stable at a slip surface location.  The factor of safety (Fs) is determined using the equation:"
"SEC. 51A-5.201_8_1","Fs =   Shearing strength available along sliding surface
         Shearing stresses tending to produce failure along surface"
"SEC. 51A-5.201_9","(9)   GEOLOGICALLY SIMILAR AREAS means:"
"SEC. 51A-5.201_9_1","(A)   areas adjacent to and similar to the escarpment zone by virtue of their slopes, soils, and geology; and"
"SEC. 51A-5.201_9_2","(B)   the drainage basins containing the escarpment zone, excluding those portions of the basins which are:"
"SEC. 51A-5.201_9_2_1","(i)   downstream from the areas described in Subparagraph (A) above; or"
"SEC. 51A-5.201_9_2_2","(ii)   north of Interstate Highway 30."
"SEC. 51A-5.201_10","(10)   GRADING means excavation or filling or any combination thereof."
"SEC. 51A-5.201_11","(11)   REGISTERED  PROFESSIONAL ENGINEER means a person who is duly licensed and registered to engage in the practice of engineering in the State of Texas in accordance with state law."
"SEC. 51A-5.201_12","(12)   SHALE ZONE means the Arcadia Park/Kamp Ranch members of the Eagle Ford shale formation which lie below the Austin chalk formation.  The shale zone consists primarily of clays and shale with minor layers of limestone or sand."
"SEC. 51A-5.201_13","(13)   SLOPE means the slope of the terrain.  For example, a 5:1 slope means a slope with an angle described by five feet horizontal to one foot vertical."
"SEC. 51A-5.201_14","(14)   STORM WATER POLLUTION PREVENTION PLAN means a plan required by either a construction general permit or an industrial general permit, which plan describes and ensures the implementation of practices to reduce pollutants in storm water discharges associated with construction or industrial activity at a site or facility."
"SEC. 51A-5.201_15","(15)   TOE means that line below the escarpment line where the slope becomes flatter than 5:1.  (Ord. Nos. 19455; 25047; 26000)"
"SEC. 51A-5.202","DEVELOPMENT IN ESCARPMENT ZONE PROHIBITED."
"SEC. 51A-5.202_1","(a)   A person commits an offense if, within the escarpment zone, he:"
"SEC. 51A-5.202_1_1","(1)   removes or injures any tree or vegetation; or"
"SEC. 51A-5.202_1_2","(2)   alters the physical condition of the land in any way.  Examples of alterations to the physical condition of the land include, but are not limited to dumping, excavation, storage, and filling."
"SEC. 51A-5.202_2","(b)   It is a defense to prosecution under Subsection (a) that the act was:"
"SEC. 51A-5.202_2_1","(1)   the construction of a public improvement authorized by the city and performed in accordance with the requirements of this division; or"
"SEC. 51A-5.202_2_2","(2)   the modification of a single family or duplex structure existing on the date of passage of this ordinance, and the modification did not:"
"SEC. 51A-5.202_2_2_1","(A)   change the use of the structure;"
"SEC. 51A-5.202_2_2_2","(B)   cause the size of the structure to exceed by 50 percent or more the size of the structure as it existed on the date of passage of this ordinance; or"
"SEC. 51A-5.202_2_2_3","(C)   cause the market value of the structure to exceed by 50 percent or more the market value of the structure as it existed on the date of passage of this ordinance."
"SEC. 51A-5.202_3","(c)   The construction of public improvements in the escarpment zone requires an escarpment permit.  The performance standards for development in a geologically similar area apply to the construction of public improvements in the escarpment zone.  (Ord. Nos. 19455; 26000)"
"SEC. 51A-5.203","PERMIT REQUIRED FOR DEVELOPMENT IN GEOLOGICALLY SIMILAR AREAS."
"SEC. 51A-5.203_1","(a)   A person commits an offense if, in a geologically similar area and without first obtaining an escarpment permit from the city expressly authorizing the act, he:"
"SEC. 51A-5.203_1_1","(1)   removes or injures any trees or vegetation; or"
"SEC. 51A-5.203_1_2","(2)   alters the physical condition of the land in any way.  Examples of alterations to the physical condition of the land include, but are not limited to dumping, excavation, storage, and filling."
"SEC. 51A-5.203_2","(b)   It is a defense to prosecution under Subsection (a) that the act was the modification of a single family or duplex structure existing on the date of passage of this ordinance, and the modification did not:"
"SEC. 51A-5.203_2_1","(1)   change the use of the structure;"
"SEC. 51A-5.203_2_2","(2)   cause the size of the structure to exceed by 50 percent or more the size of the structure as it existed on the date of passage of this ordinance; or"
"SEC. 51A-5.203_2_3","(3)   cause the market value of the structure to exceed by 50 percent or more the market value of the structure as it existed on the date of passage of this ordinance.  (Ord. Nos. 19455; 26000)"
"SEC. 51A-5.204","ESCARPMENT PERMIT APPLICATION AND REVIEW."
"SEC. 51A-5.204_1","(a)   An applicant for an escarpment permit shall request a preapplication conference with the escarpment area review committee.  The purpose of the conference is to determine what information must be submitted with the permit application to allow a complete evaluation of the proposed project.  After the conference, the committee shall advise the director of its findings and recommendations."
"SEC. 51A-5.204_2","(b)   After the preapplication conference, the applicant shall submit an application for an escarpment permit to the director.  The application must be on a form approved by the director and be signed by the owner of the property.  Except as otherwise provided in this division, the following items must be provided as part of the application:"
"SEC. 51A-5.204_2_1","(1)   The name and address of:"
"SEC. 51A-5.204_2_1_1","(A)   the owner(s) of the property; and"
"SEC. 51A-5.204_2_1_2","(B)   the person(s) who prepared the plans and drawings submitted."
"SEC. 51A-5.204_2_2","(2)   A general vicinity map of the proposed development site."
"SEC. 51A-5.204_2_3","(3)   A one inch = 100 feet scale site plan showing details of the terrain and area drainage.  This site plan must be a contour map with two-foot contour intervals."
"SEC. 51A-5.204_2_4","(4)   A one inch = 50 feet scale cross section and plan review of any proposed structures."
"SEC. 51A-5.204_2_5","(5)   Results of the slope stability analysis required under Section 51A-5.205."
"SEC. 51A-5.204_2_6","(6)   The soil erosion control plan required under Section 51A-5.206."
"SEC. 51A-5.204_2_7","(7)   The grading plan required under Section 51A-5.207."
"SEC. 51A-5.204_2_8","(8)   The vegetation plan required under Section 51A-5.208."
"SEC. 51A-5.204_2_9","(9)   Financial assurance in the form of a letter of credit, a performance bond, or other instrument payable to the city of Dallas for all improvements related to the required soil erosion control, grading, and vegetation plans to insure that funds are available to the city to implement those plans if the developer fails to implement them."
"SEC. 51A-5.204_2_10","(10)   A performance and maintenance bond for each private development contract for the construction of public infrastructure improvements."
"SEC. 51A-5.204_2_11","(11)   One inch = 100 feet scale transparent overlay drawings of the required soil erosion control, grading, and vegetation plans such that a composite map can be created by combining the overlay drawings and the site plan required under Subsection (b)(3)."
"SEC. 51A-5.204_2_12","(12)   Cost estimates and timetables for implementation and completion of work specified in the required soil erosion control, grading, and vegetation plans."
"SEC. 51A-5.204_2_13","(13)   Any other information that the director determines to be necessary to allow for a complete evaluation of the proposed project."
"SEC. 51A-5.204_3","(c)   If the director determines that one or more of the items listed in Subsection (b) is not necessary to allow for a complete review of the proposed project, he shall waive the requirement that the item or items be provided."
"SEC. 51A-5.204_4","(d)   All plans, drawings, and specifications submitted as part of an application for an escarpment permit must comply with the requirements of this chapter and all applicable ordinances, rules, and regulations of the city of Dallas."
"SEC. 51A-5.204_5","(e)   Upon submission by the applicant of a complete application for an escarpment permit, the director shall forward copies of all materials submitted to the escarpment area review committee for consideration.  Upon review of all materials submitted, the committee shall furnish the director a written report containing its recommendations and comments concerning the proposed project.  The director shall consider the committee’s report before making a decision to grant or deny the escarpment permit."
"SEC. 51A-5.204_6","(f)   If the application and other materials submitted show that the proposed project complies with the requirements of this chapter and all applicable ordinances, rules, and regulations of the city of Dallas, the director shall issue an escarpment permit and forward the application to the building official for further action.  Otherwise, the director shall deny the escarpment permit."
"SEC. 51A-5.204_7","(g)   The building official shall not issue a building permit for any project for which an escarpment permit is required unless the director has first issued an escarpment permit authorizing the work."
"SEC. 51A-5.204_8","(h)   The director may not authorize any disturbance of the land for development purposes until both the required soil erosion control and grading plans have been submitted and approved.  After the approval of both of these plans, the director may issue a limited permit to authorize clearing and grubbing."
"SEC. 51A-5.204_9","(i)   A decision made by the director to grant or deny an escarpment permit may be appealed to the board of adjustment in the same manner that appeals are made from decisions of the building official."
"SEC. 51A-5.204_10","(j)   An inspector from the department shall monitor all development for which an escarpment permit is required to ensure compliance with the approved plans, the requirements of this chapter, and all applicable ordinances, rules, and regulations of the city of Dallas.  (Ord. Nos. 19455; 25047; 26000; 28073)"
"SEC. 51A-5.205","SLOPE STABILITY ANALYSIS."
"SEC. 51A-5.205_1","(a)   For all proposed development within a geologically similar area, field and laboratory tests must be performed on samples taken from representative locations within the development site to ascertain the existing geotechnical conditions."
"SEC. 51A-5.205_2","(b)   A slope stability analysis must be performed for each new structure to be erected within a geologically similar area.  No structure may be erected where the slope stability factor of safety is less than 1.5."
"SEC. 51A-5.205_3","(c)   Except for items that are expressly waived by the director, the slope stability analysis data submitted must include the following:"
"SEC. 51A-5.205_3_1","(1)   A description of the boring location(s)."
"SEC. 51A-5.205_3_2","(2)   Drillers logs of borings delineating the stratigraphy of the soil and bedrock."
"SEC. 51A-5.205_3_3","(3)   The locations and methods used to determine groundwater conditions and elevations."
"SEC. 51A-5.205_3_4","(4)   A table of field and laboratory engineering tests including, but not limited to shear strength tests, atterberg limits, and shrink/swell tests."
"SEC. 51A-5.205_3_5","(5)   Calculations for the slope stability analysis, including the criteria and parameters used, indicating the slope and location of slip surfaces and corresponding factors of safety."
"SEC. 51A-5.205_4","(d)   All analyses, designs, tests, and calculations for new development within a geologically similar area must be certified by a registered professional engineer.  A registered professional engineer must also certify that structural foundations for all new development are designed to meet the requirements of the building code and all other applicable codes.  (Ord. Nos. 19455; 26000)"
"SEC. 51A-5.206","SOIL EROSION CONTROL PLAN."
"SEC. 51A-5.206_1","(a)   A soil erosion control plan must be submitted for all proposed development within a geologically similar area.  Except for items that are expressly waived by the director, the plan must:"
"SEC. 51A-5.206_1_1","(1)   show the type of soil cover as mapped by the Soil Conservation Service and confirmed by representative field tests and samples;"
"SEC. 51A-5.206_1_2","(2)   indicate the susceptibility to erosion of the mapped soils as confirmed by representative field tests and samples;"
"SEC. 51A-5.206_1_3","(3)   show the location of existing and proposed development;"
"SEC. 51A-5.206_1_4","(4)   include a timing schedule indicating starting and completion dates of the development activities sequence and the time of exposure of each area prior to completion of control measures;"
"SEC. 51A-5.206_1_5","(5)   contain a complete description of all measures to be taken to prevent or control erosion and sedimentation of soils during and after construction;"
"SEC. 51A-5.206_1_6","(6)   comply with best management practices standards for storm water pollution prevention plans; and"
