Structure, Text
"SEC. 51A-10.110_2_2_5","(E)   The extent to which alternative methods of replacement will compensate for a reduction of tree mitigation or extended time for tree replacement.  (Ord. Nos. 22053; 25155; 30929)"
"SEC. 51A-10.121","APPLICATION OF DIVISION."
"SEC. 51A-10.121_1","(a)   Except as provided in this article, this division does not apply to the following:"
"SEC. 51A-10.121_1_1","(1)   Property governed by a landscape plan approved by the city council, the city plan commission, or the board of adjustment."
"SEC. 51A-10.121_1_2","(2)   Property lots in the following districts:"
"SEC. 51A-10.121_1_2_1","(A)   The Dallas Arts District (Planned Development District Nos. 145 and 145-H/18)."
"SEC. 51A-10.121_1_2_2","(B)   The Deep Ellum/Near East Side District (Planned Development District No. 269)."
"SEC. 51A-10.121_1_2_3","(C)   The Oak Lawn Special Purpose District (Planned Development District No. 193)."
"SEC. 51A-10.121_1_2_4","(D)   Central area districts."
"SEC. 51A-10.121_1_3","(3)   Restoration of a building that has been damaged or destroyed by fire, explosion, flood, tornado, riot, act of the public enemy, or accident of any kind. For purposes of this section, ""restoration"" means the act of putting back into a former or original state."
"SEC. 51A-10.121_1_4","(4)   Property located within or in close proximity to an airport boundary if the city's director of aviation determines that the required landscape materials will threaten public health or safety."
"SEC. 51A-10.121_2","(b)   Only Section 51A-10.125(a) of this division applies to lots containing single family or duplex uses."
"SEC. 51A-10.121_3","(c)   This division only becomes applicable to a lot or tract when the nonpermeable coverage on the lot or tract is increased by more than 2,000 square feet within a 24-month period, not including portions of pedestrian pathways, that are between three feet in width and 15 feet in width, or when an application is made for a building permit for construction work that:"
"SEC. 51A-10.121_3_1","(1)   increases the number of stories and increases the height of a building on the lot; or"
"SEC. 51A-10.121_3_2","(2)   increases by more than 35 percent or 10,000 square feet, whichever is less, the combined floor areas of all buildings on the lot within a 24-month period. The increase in combined floor area is determined by adding the floor area of all buildings on the lot within the 24 months prior to application for a building permit, deducting any floor area that has been demolished in that time or will be demolished as part of the building permit, and comparing this figure with the total combined floor area after construction."
"SEC. 51A-10.121_4","(d)   When this division becomes applicable to an individual lot or tract, its requirements are binding on all current and subsequent owners of the lot or tract."
"SEC. 51A-10.121_5","(e)   The city council shall, as a minimum, impose landscaping requirements that are reasonably consistent with the standards and purposes of this division as a part of any ordinance establishing or amending a planned development district, or granting or amending a specific use permit. (Note: This subsection does not apply to ordinances that merely renew a specific use permit when no substantive changes are made other than to extend the time limit of the permit.) All landscaping requirements imposed by the city council must be reflected in a landscape plan that complies in form and content with the requirements of Section 51A-10.123 and complies with Division 51A-10.100."
"SEC. 51A-10.121_5_1","(Ord. Nos. 19455; 19786; 20496; 22053; 25155; 30929)"
"SEC. 51A-10.122","ARTIFICIAL LOT DELINEATION."
"SEC. 51A-10.122_1","(a)   In general. If the building site is over two acres in size, the applicant may request that the building official create an artificial lot to satisfy the requirements of this division. The building official shall not create an artificial lot which would, in his or her opinion, violate the spirit of the landscape regulations. Any artificial lot created by the building official must:"
"SEC. 51A-10.122_1_1","(1)   wholly include the area on which the construction work is to be done;"
"SEC. 51A-10.122_1_2","(2)   have an area that does not exceed 50 percent of the area of the developed or undeveloped building site;"
"SEC. 51A-10.122_1_3","(3)   include all new exterior paving additions except portions of pedestrian pathways, that are between three feet in width and 15 feet in width;"
"SEC. 51A-10.122_1_4","(4)   include the street buffer zone for new construction or additions that are located wholly, or in part, within 60 feet of the nearest street frontage; and"
"SEC. 51A-10.122_1_5","(5)   include the residential buffer zone for new construction or additions that are located wholly, or in part, within 60 feet of the nearest residential adjacency."
"SEC. 51A-10.122_2","(b)   In city parks over five acres. In city parks over five acres in size, the director of park and recreation may create an artificial lot to satisfy the requirements of this division."
"SEC. 51A-10.122_2_1","(1)   Except as provided in this subsection, any artificial lot created by the director of park and recreation must wholly include the area on which the construction work is to be done."
"SEC. 51A-10.122_2_2","(2)   Portions of pedestrian pathways that are between three feet and 15 feet in width are excepted from this requirement."
"SEC. 51A-10.122_3","(c)   Platting not required. An artificial lot need not be platted; however, it must be delineated on plans approved by the building official prior to the issuance of a building permit.  (Ord. Nos. 19455; 20496; 22053; 30929)"
"SEC. 51A-10.123","LANDSCAPE PLAN SUBMISSION."
"SEC. 51A-10.123_1","(a)   If this division applies to a lot pursuant to Section 51A-10.121, a landscape plan must be submitted to the building official with the application for a building permit for work on the lot.  For landscape plans that are not submitted electronically, a landscape plan submission must consist of two blueline or blackline prints. The plan must have a scale of one inch equals 50 feet or larger (e.g. one inch equals 40 feet, one inch equals 30 feet, etc.) and be on a standard drawing sheet of a size not to exceed 36 inches by 48 inches. A plan which cannot be drawn in its entirety on a 36 inch by 48 inch sheet must be drawn with appropriate match lines on two or more sheets."
"SEC. 51A-10.123_2","(b)   Except as provided in this article, any person may prepare the landscape plan required under this division."
"SEC. 51A-10.123_3","(c)   A landscape plan required under this division must contain the following information:"
"SEC. 51A-10.123_3_1","(1)   Date, scale, north point, and the names, addresses, and telephone numbers of each property owner and the person preparing the plan."
"SEC. 51A-10.123_3_2","(2)   Location of existing boundary lines and dimensions of the lot, the zoning classification of the lot, and the zoning classification of adjacent properties. A vicinity map should also be attached to or made a part of the plan."
"SEC. 51A-10.123_3_3","(3)   Approximate centerlines of existing water courses and the location of the flood plain, the escarpment zone, and geologically similar areas, as those terms are defined in Article V, if applicable; the approximate location of significant drainage features; and the location and size of existing and proposed streets and alleys, utility easements, driveways, and sidewalks on or adjacent to the lot."
"SEC. 51A-10.123_3_4","(4)   Location of centerlines of overhead and underground utility lines within and adjacent to the building site, and the location of all utilities, utility easements, including the location of utility poles, generators, and equipment, and any items listed in Section 51A-10.104(h)."
"SEC. 51A-10.123_3_5","(5)   Project name, street address, and lot and block description."
"SEC. 51A-10.123_3_6","(6)   Location, height, and material of proposed screening and fencing (with berms to be delineated by one-foot contours)."
"SEC. 51A-10.123_3_7","(7)   Locations and dimensions of required landscape areas."
"SEC. 51A-10.123_3_8","(8)   Complete description of plant materials shown on the plan, including names (common and scientific name), locations, quantities, container or caliper sizes at installation, heights, spread, and spacing. The location and type of all existing trees on the lot over six inches in diameter must be specifically indicated to be counted as required landscape trees."
"SEC. 51A-10.123_3_9","(9)   Complete description of landscaping and screening to be provided in or near off-street parking and loading areas, including information as to the amount (in square feet) of landscape area to be provided internal to parking areas and the number and location of required off-street parking and loading spaces."
"SEC. 51A-10.123_3_10","(10)   An indication of which protected trees will be removed during construction and how existing healthy trees proposed to be retained will be protected from damage during construction."
"SEC. 51A-10.123_3_11","(11)   Size, height, location, and material of proposed seating, lighting, planters, sculptures, and water features."
"SEC. 51A-10.123_3_12","(12)   A description of proposed watering methods or an irrigation plan."
"SEC. 51A-10.123_3_13","(13)   Location of visibility triangles on the premises (if applicable)."
"SEC. 51A-10.123_3_14","(14)   Existing and proposed locations of trees transplanted on-site.  (Ord. Nos. 19455; 10496; 22053; 30929)"
"SEC. 51A-10.124","LANDSCAPE PLAN REVIEW."
"SEC. 51A-10.124_1","(a)   In general.  The building official shall review each landscape plan submitted to determine whether it complies with the requirements of this division. All landscape plans must comply with the mandatory provisions in Section 51A-10.125 . In addition, all landscape plans must meet the minimum number of landscape design option points described in Section 51A-10.126 .  Except as provided in this article, the same landscape features and elements may be strategically placed so as to comply with more than one provision. (For example, the same trees may be located so as to qualify as required street buffer zone trees and required parking lot trees.)"
"SEC. 51A-10.124_2","(b)   Landscape plan revisions.  If requested by the applicant, the building official may approve revisions to staff-approved landscape plans and related permits if the revisions further the spirit and intent of this article. Revisions of elements required by this article are limited to:"
"SEC. 51A-10.124_2_1","(1)   Substitution of more appropriate plant species."
"SEC. 51A-10.124_2_2","(2)   Revisions required by utility conflicts."
"SEC. 51A-10.124_2_3","(3)   Locations of plant materials up to a maximum of 10 feet.  (Ord. Nos. 19455; 20496; 22053; 30929)"
"SEC. 51A-10.125","MANDATORY LANDSCAPING REQUIREMENTS."
"SEC. 51A-10.125_1","(a)   Single family and duplex uses."
"SEC. 51A-10.125_1_1","(1)   General. Except as provided in Section 51A-10.127 , a lot containing a single family or duplex use established after May 29, 1994, must comply with this subsection before the final inspection of any building on the lot.  The minimum number of trees required on a lot is determined by the lot size.  The trees may be located in the public right-of-way if all private licensing requirements of the city code and charter are met."
"SEC. 51A-10.125_1_1_1","(A)   Lots 7,500 square feet or greater in area.  A minimum of three large or medium nursery stock trees per lot with a minimum of two nursery stock trees in the front yard."
"SEC. 51A-10.125_1_1_2","(B)   Lots between 4,000 square feet and 7,499 square feet in area.  A minimum of two large or medium nursery stock trees per lot with a minimum of one nursery stock tree located in the front yard."
"SEC. 51A-10.125_1_1_3","(C)   Lots 4,000 square feet or less in area.  A minimum of one large or medium nursery stock tree per lot."
"SEC. 51A-10.125_1_1_4","(D)   Additional requirements:"
"SEC. 51A-10.125_1_1_4_1","(i)   Nursery stock trees must be a species listed in the approved tree list maintained by the director."
"SEC. 51A-10.125_1_1_4_2","(ii)   Trees must have a minimum caliper of two inches."
"SEC. 51A-10.125_1_1_4_3","(iii)   Trees must be planted a minimum of 20 feet on center from the nearest point of an overhead electric line."
"SEC. 51A-10.125_1_1_4_4","(iv)   An existing, healthy, and protected tree on the lot or parkway may count as a required tree if it is not a boundary tree abutting adjacent private property."
"SEC. 51A-10.125_1_2","(2)   Shared access development."
"SEC. 51A-10.125_1_2_1","(A)   Shared access developments must comply with the following requirements:"
"SEC. 51A-10.125_1_2_1_1","(i)   A landscape plan meeting the requirements of Section 51A-10.104 and Section 51A-10.123 must be approved before a building permit for grading is issued or a private development contract pursuant to Section 51A-8.612 is approved, in conjunction with construction."
"SEC. 51A-10.125_1_2_1_2","(ii)   The minimum required landscape area for a shared access development is determined by the number of individual lots.  Landscape areas in individual lots may be included in the total landscape area measurement for developments with a maximum of 36 individual lots.  Permeable pavement does not count as landscape area."
"SEC. 51A-10.125_1_2_1_2_1","(aa)    Shared access developments with a maximum of 10 individual lots must provide a minimum landscape area equal to 10 percent of the total shared access development area."
"SEC. 51A-10.125_1_2_1_2_2","(bb)    Shared access developments with a minimum of 11 and a maximum 36 individual lots must provide a minimum landscape area equal to 15 percent of the total shared access development area."
"SEC. 51A-10.125_1_2_1_3","(iii)   One site tree must be provided for every 4,000 square feet within the shared access development. The trunk of any site tree must be located at least two-and-one-half feet from any pavement. Site trees must be species listed in the approved tree list.  Large or medium nursery stock trees may not be planted within 20 feet on center of the nearest point of an overhead electric line."
"SEC. 51A-10.125_1_2_1_4","(iv)   One plant group must be provided for every 40 feet of street frontage. Plant groups may be located within the front yard or parkway if all private licensing requirements of the city code and charter are met. In this subparagraph, parkway means the portion of a street right-of-way between the projected street curb and the front lot line or corner side lot line. If the director determines that a large or medium tree would interfere with utility lines, one substitute small tree from a species listed in the approved tree list may be provided."
"SEC. 51A-10.125_1_2_2","(B)   Plant groups for shared access developments must include the following:"
"SEC. 51A-10.125_1_2_2_1","(i)   one large tree and two small trees;"
"SEC. 51A-10.125_1_2_2_2","(ii)   one large tree and three large evergreen shrubs; or"
"SEC. 51A-10.125_1_2_2_3","(iii)   one large tree, two small trees, and one large evergreen shrub."
"SEC. 51A-10.125_2","(b)   Other uses.  Lots containing a use other than single family or duplex must comply with the following requirements:"
"SEC. 51A-10.125_2_1","(1)   Street buffer zone.  Except as provided in this subsection, the landscape area provided along the entire length of the lot adjacent to a public right-of-way, excluding paved surfaces at points of vehicular ingress and egress, must meet the following minimum requirements:"
"SEC. 51A-10.125_2_1_1","Right-of-way","Average Depth","Minimum Depth","Maximum Depth",
"SEC. 51A-10.125_2_1_1_1","Freeways","15 feet","5 feet","50 feet",
"SEC. 51A-10.125_2_1_1_2","Arterials and community collectors","10 feet","5 feet","30 feet",
"SEC. 51A-10.125_2_1_1_3","Local and residential collectors","7.5 feet","5 feet","25 feet",
"SEC. 51A-10.125_2_1_1","(A)   Urban streetscape.  The building official may approve a landscape plan for an urban streetscape that meets the following requirements:"
"SEC. 51A-10.125_2_1_1_1","(i)   A minimum six foot wide planting area is required that meets the minimum soil area and volume requirements in Section 51A-10.104."
"SEC. 51A-10.125_2_1_1_2","(ii)   The planting area may be designed with open soil areas or covered soil areas."
"SEC. 51A-10.125_2_1_1_3","(iii)   The planting area is measured from the property line unless the building official determines that the planting area may be measured from the back of curb if necessary due to physical restraints of the property, including conflicts with local utilities."
"SEC. 51A-10.125_2_1_1_4","(iv)   A minimum of one design option must be provided in the front yard or right-of-way area."
"SEC. 51A-10.125_2_1_2","(B)   Right-of-way.  The right-of-way adjacent to the property line may be used to satisfy the required street buffer zone subject to:"
"SEC. 51A-10.125_2_1_2_1","(i)   a minimum depth of five foot maintained along the property as a street buffer zone;"
"SEC. 51A-10.125_2_1_2_2","(ii)   local utility location;"
"SEC. 51A-10.125_2_1_2_3","(iii)   appropriate planting conditions; and"
"SEC. 51A-10.125_2_1_2_4","(iv)   city licensing and permit requirements."
"SEC. 51A-10.125_2_1_3","(C)   Required planting."
"SEC. 51A-10.125_2_1_3_1","(i)   Except as provided in this subparagraph, one large or medium street buffer tree must be provided for every 40 linear feet of frontage."
"SEC. 51A-10.125_2_1_3_2","(ii)   For frontages less than 20 linear feet, a large or medium street buffer tree is not required."
"SEC. 51A-10.125_2_1_3_3","(iii)   Large or medium trees must have a minimum caliper of three inches."
"SEC. 51A-10.125_2_1_3_4","(iv)   When existing conditions prohibit planting large trees or medium trees, the building official may approve two small trees be substituted for each large tree or medium tree."
"SEC. 51A-10.125_2_1_4","(D)   Buffer zone reduction.  Properties less than 10,000 square feet may reduce the street buffer zone to the greater of:"
"SEC. 51A-10.125_2_1_4_1","(i)   a minimum depth of five feet; or"
"SEC. 51A-10.125_2_1_4_2","(ii)   an area no less than five percent of the total lot area."
"SEC. 51A-10.125_2_2","(2)   Residential buffer zone."
"SEC. 51A-10.125_2_2_1","(A)   A landscape area must be provided along that portion of the perimeter of a lot where residential adjacency exists.  The residential buffer zone must have an average depth of 10 feet, a minimum depth of five feet, and a maximum depth of 30 feet.  No portion of the residential buffer zone may exceed 10 percent of the lot depth excluding paved surfaces at points of vehicular and pedestrian ingress or egress."
"SEC. 51A-10.125_2_2_2","(B)   The residential buffer zone must include a minimum of one plant group every 40 feet.  Plant groups must include:"
"SEC. 51A-10.125_2_2_2_1","(i)   Where screening is required, one minimum three-inch caliper large or medium tree."
"SEC. 51A-10.125_2_2_2_2","(ii)   Where screening is not required:"
"SEC. 51A-10.125_2_2_2_2_1","(aa)   one large or medium tree and three small trees;"
"SEC. 51A-10.125_2_2_2_2_2","(bb)   one large or medium tree and three large evergreen shrubs;"
"SEC. 51A-10.125_2_2_2_2_3","(cc)   one large or medium tree, two small trees, and one large evergreen shrub; or"
"SEC. 51A-10.125_2_2_2_2_4","(dd)   one large or medium tree, one small tree, and two large evergreen shrubs."
"SEC. 51A-10.125_2_2_3","(C)   If the building official determines that the location of a local utility prohibits planting large trees or medium trees, two small trees may be planted for each large tree or medium tree."
"SEC. 51A-10.125_2_2_4","(D)   Large or medium trees must have a minimum caliper of two inches."
"SEC. 51A-10.125_2_3","(3)   Interior zone."
"SEC. 51A-10.125_2_3_1","(A)   Surface parking lots in industrial districts. The requirements in Section 51A-10.125 (b)(3)(B)(iv) for surface parking lots with 100 spaces or more, do not apply to industrial and warehouse uses in IM or IR districts that provide a minimum of one tree meeting the requirements for trees in the street buffer zone for each 25 feet of frontage."
"SEC. 51A-10.125_2_3_2","(B)   Surface parking lots."
"SEC. 51A-10.125_2_3_2_1","(i)   Required large and medium trees."
"SEC. 51A-10.125_2_3_2_1_1","(aa)    Minimum caliper is three inches."
"SEC. 51A-10.125_2_3_2_1_2","(bb)     Planting must be within a landscape area."
"SEC. 51A-10.125_2_3_2_1_3","(cc)   The center of the trunk at grade must be planted a minimum of four feet from pavement."
"SEC. 51A-10.125_2_3_2_2","(ii)   Minimum landscape area.  Individual landscape areas must be a minimum of 160 square feet, with a minimum width of eight feet."
"SEC. 51A-10.125_2_3_2_3","(iii)   Parking lots with 21 to 100 spaces.  No parking space may be located more than 70 feet from the trunk of a large tree or medium tree."
"SEC. 51A-10.125_2_3_2_4","(iv)   Parking lots with 101 spaces or more.  Except as provided in Paragraph (A):"
"SEC. 51A-10.125_2_3_2_4_1","(aa)   No parking space may be located more than 70 feet from the trunk of a large or medium tree."
"SEC. 51A-10.125_2_3_2_4_2","(bb)    Except as provided in this item, a landscape area must be located at each end of a single row of parking spaces and contain a minimum of one large or medium tree."
"SEC. 51A-10.125_2_3_2_4_2_1","(I)    The building official may waive this requirement in order to preserve existing trees and natural features or due to unique natural site features."
"SEC. 51A-10.125_2_3_2_4_2_2","(II)    Parking island landscape areas are not required adjacent to handicapped parking spaces."
"SEC. 51A-10.125_2_3_2_4_3","(cc)    Except as provided in this romanette, maximum number of parking spaces allowed between parking island landscape areas is 12.  The building official may waive this requirement in order to preserve existing trees and natural features or due to the presence of unique natural site features."
"SEC. 51A-10.125_2_3_2_4_4","(dd)   No maximum number of parking spaces when a parking row:"
"SEC. 51A-10.125_2_3_2_4_4_1","(I)    abuts a median landscape area running the length of the parking row with a minimum of one tree per 40 linear feet;"
"SEC. 51A-10.125_2_3_2_4_4_2","(II)    abuts a residential buffer zone landscape area; or"
"SEC. 51A-10.125_2_3_2_4_4_3","(III )   abuts a street buffer zone landscape area."
"SEC. 51A-10.125_2_4","(4)   Additional provisions."
"SEC. 51A-10.125_2_4_1","(A)   Screening of off-street loading spaces."
"SEC. 51A-10.125_2_4_1_1","(i)   All off-street loading spaces on a lot with residential adjacency must be screened from that residential adjacency."
"SEC. 51A-10.125_2_4_1_2","(ii)   In all districts except CS and industrial districts, all off-street loading spaces on a lot must be screened from all public streets adjacent to that lot."
"SEC. 51A-10.125_2_4_1_3","(iii)   The screening required under Subparagraphs (A) and (B) must be at least six feet in height measured from the horizontal plane passing through the nearest point of the off-street loading space and may be provided by using any of the methods for providing screening described in Section 51A-4.602(b)(3)."
"SEC. 51A-10.125_2_4_2","(B)   Site trees."
"SEC. 51A-10.125_2_4_2_1","(i)   One tree having a caliper of at least two inches must be provided for each 4,000 square feet of lot area, or fraction thereof, except for industrial and warehouse uses in IM and IR districts, where one tree having a caliper of at least two inches must be provided for each 6,000 square feet of lot area, or fraction thereof."
"SEC. 51A-10.125_2_4_2_2","(ii)   Existing protected tree species that are determined by the building official to be healthy may be used to satisfy the site tree requirement, in accordance with the tree credit chart below:"
"SEC. 51A-10.125_2_4_2_2_1","CALIPER OF RETAINED TREE","NUMBER OF SITE TREES CREDIT GIVEN FOR RETAINED TREE",
"SEC. 51A-10.125_2_4_2_2_1_1","Less than 2 inches","0",
"SEC. 51A-10.125_2_4_2_2_1_2","2 inches or more but less than 8 inches","1",
"SEC. 51A-10.125_2_4_2_2_1_3","8 inches or more but less than 14 inches","2",
"SEC. 51A-10.125_2_4_2_2_1_4","14 inches or more but less than 20 inches","4",
"SEC. 51A-10.125_2_4_2_2_1_5","20 inches or more but less than 26 inches","8",
"SEC. 51A-10.125_2_4_2_2_1_6","26 inches or more and less than 32 inches","10",
"SEC. 51A-10.125_2_4_2_2_1_7","32 inches or more but less than 38 inches","18",
"SEC. 51A-10.125_2_4_2_2_1_8","38 inches or more","20",
"SEC. 51A-10.125_2_4_3","(C)   Minimum sizes. Except as provided in Subsection (b) of this section, plant materials used to satisfy the requirements of this division must comply with the following minimum size requirements at the time of installation:"
"SEC. 51A-10.125_2_4_3_1","(i)   Large and medium trees must have a minimum caliper of two inches, or a minimum height of six feet, depending on the standard measuring technique for the species."
"SEC. 51A-10.125_2_4_3_2","(ii)   Small trees must have a minimum height of six feet."
"SEC. 51A-10.125_2_4_3_3","(iii)   Large evergreen shrubs must have a minimum height of two feet."
"SEC. 51A-10.125_2_4_3_3_1","For purposes of this paragraph, ""height"" is measured from the top of the root ball or, if the plant is in a container, from the soil level in the container. (Ord. Nos. 19455; 19786; 20496; 22053; 24731; 25155; 26333; 28424; 28803; 30239; 30654; 30929)"
"SEC. 51A-10.126","LANDSCAPE DESIGN OPTIONS."
"SEC. 51A-10.126_1","(a)   Points required for a building site.  The minimum number of landscape design option points required for a building site are:"
"SEC. 51A-10.126_1_1","Lot Size","Points Required",
"SEC. 51A-10.126_1_1_1","0 to 999 sf","0",
"SEC. 51A-10.126_1_1_2","1,000 sf to 1,999 sf","1",
"SEC. 51A-10.126_1_1_3","2,000 sf to 9,999 sf","(One point for every 1000 sf)","2-9",
"SEC. 51A-10.126_1_1_4","10,000 sf to 19,999 sf","10",
"SEC. 51A-10.126_1_1_5","20,000 sf to 39,999 sf","15",
"SEC. 51A-10.126_1_1_6","40,000 sf to 2.99 acres","20",
"SEC. 51A-10.126_1_1_7","3 acres to 9.99 acres","30",
"SEC. 51A-10.126_1_1_8","10 acres to 19.99 acres","35",
"SEC. 51A-10.126_1_1_9","20 acres to 49.99 acres","40",
"SEC. 51A-10.126_1_1_10","50 acres and greater","50",
"SEC. 51A-10.126_2","(b)   Design options.  Points are obtained by meeting design option requirements in order to achieve the total number of points required for the property.  Design options and possible points are listed in this subsection.  Examples of the design options and their application are provided in the Landscape and Tree Manual."
"SEC. 51A-10.126_2_1","(1)   Plant material bonus.  Points may be provided for plant materials added to the landscape design when the required amount of points for a standard design option is deficient by five points or less.  All added plant materials must be provided in the front yard.  The maximum number of points allowed per building site for the plant material bonus is five."
"SEC. 51A-10.126_2_1_1","(A)   Large or medium tree caliper increase:  One point per additional caliper inch for each required tree (up to a maximum caliper of six inches.)"
"SEC. 51A-10.126_2_1_2","(B)   Additional large shrub plant:  0.25 points."
"SEC. 51A-10.126_2_1_3","(C)   Additional small tree:  0.5 points."
"SEC. 51A-10.126_2_1_4","(D)   Additional large or medium tree:  one point."
"SEC. 51A-10.126_2_2","(2)   Buffer zones enhancements.  The maximum number of points allowed per building site for buffer zone enhancements is 20."
"SEC. 51A-10.126_2_2_1","(A)   Large enhanced buffer zone.  Each required buffer zone depth may be increased by a minimum of five feet.  This design option is not available if the buffer zone is reduced to no more than five percent of the lot area.  Five points."
"SEC. 51A-10.126_2_2_2","(B)   Small enhanced buffer zone.  A required buffer zone depth may be increased by a minimum of two feet.  This design option is not available if the buffer zone is reduced to no more than five percent of the lot area.  Two points."
"SEC. 51A-10.126_2_3","(3)   Application of engineered solutions for soil volume.  Points may be obtained when using engineered solutions for soil volume when required trees are planted in impervious environments and meet the minimum requirement for soil volume for a maximum total of 10 points.  A minimum of 75 percent of required street buffer trees must meet the soil volume minimum for credits to apply."
"SEC. 51A-10.126_2_3_1","(A)   Minimum required soil volume:  five points."
"SEC. 51A-10.126_2_3_2","(B)   Increase in soil volume 10 percent above minimum requirement:  six points."
"SEC. 51A-10.126_2_3_3","(C)   Increase in soil volume 15 percent above minimum requirement:  seven points."
"SEC. 51A-10.126_2_3_4","(D)   Increase in soil volume 20 percent above minimum requirement:  eight points."
"SEC. 51A-10.126_2_3_5","(E)   Increase in soil volume 25 percent above minimum requirement:  nine points."
"SEC. 51A-10.126_2_3_6","(F)   Increase in soil volume 30 percent or greater above minimum requirement:  10 points."
"SEC. 51A-10.126_2_4","(4)   Screening.  An applicant may provide screening from all adjacent public streets for all surface parking lots on a building site or artificial lot that meets the following requirements."
"SEC. 51A-10.126_2_4_1","(A)   The screening may not be required screening."
"SEC. 51A-10.126_2_4_2","(B)   The screening must extend along the entire street frontage of the parking lot, excluding:"
"SEC. 51A-10.126_2_4_2_1","(i)   driveways and accessways at points of ingress and egress to and from the lot; and"
"SEC. 51A-10.126_2_4_2_2","(ii)   visibility triangles."
"SEC. 51A-10.126_2_4_3","(C)   Underground parking and enclosed garage parking structures are not considered to be surface parking lots for purposes of this subsection."
"SEC. 51A-10.126_2_4_4","(D)   The screening may be designed with the following options for a maximum total of 20 points:"
"SEC. 51A-10.126_2_4_4_1","(i)   Option 1.  Standard design is provided with screening materials in accordance with Section 51A-4.602 and shrubs with a minimum height of two feet at time of installation and a single row of material.  Five points for complete frontage."
"SEC. 51A-10.126_2_4_4_2","(ii)   Option 2.  Enhanced design is provided by a landscape architect and must include a minimum of two plant species in order to provide the full screening effect.  10 points for complete frontage."
"SEC. 51A-10.126_2_4_4_3","(iii)   Option 3.  Grouped beds may be added to Option 1 or Option 2 to complement the screening row with planting beds placed at intervals of a minimum of one per 50 feet of frontage.  Five points for complete frontage."
"SEC. 51A-10.126_2_4_4_4","(iv)   Option 4.  A minimum three-foot-tall screening wall may be provided along with the screening plant materials of Option 1 or Option 2.  Five points for complete frontage."
"SEC. 51A-10.126_2_4_4_5","(v)   Option 5.  A minimum three-foot-tall berm with groundcover may complement standard screening materials or be used to replace Option 1 or Option 2.  Five points for complete frontage."
"SEC. 51A-10.126_2_5","(5)   Building facade.  Facade planting areas on a building site or artificial lot adjacent to public streets or private driveways may be designed with the following options for a maximum total of 15 points:"
"SEC. 51A-10.126_2_5_1","(A)   Option 1.  Design is provided along the foundation of the structure.  The planting area for the shrubs must be a minimum of three feet in depth and extend along at least 50 percent of the portion of the foundation that faces a street. The shrubs must be spaced no more than six feet apart measured from trunk to trunk.  Five points."
"SEC. 51A-10.126_2_5_2","(B)   Option 2.  An enhanced design may be provided as designed by a landscape architect. The design may vary from the standard foundation row to create depth and layering of landscaping for visual enhancement contiguous to and extending 15 feet or more from the building facade to complement and soften the foundation of the building. The planting area must be a minimum of five feet in depth. A minimum of two perennial plant species and water conservation irrigation method are required.  The landscape area must extend for a minimum of 50 percent of the street-facing facade or a combination of the street-facing facade and the building facade facing a surface parking lot.  10 points."
"SEC. 51A-10.126_2_5_3","(C)   Option 3.  An additional grouping of medium or small trees may be added to Option 2 to provide an improved pedestrian environment a maximum of 25 feet from the facade of the structure.  A minimum of one tree per 50 feet of front or side yard building facade is required.  Five points."
"SEC. 51A-10.126_2_5_4","(D)   Option 4.  One small tree or two large shrubs per 30 feet of front facade located a maximum of 15 feet from the facade.  Five points."
"SEC. 51A-10.126_2_6","(6)   Pedestrian uses.  An applicant may provide private or publicly accessible pedestrian amenities.  These amenities must occupy a minimum of five percent of the lot area.  The amenities may be designed for the following options for a maximum total of 25 points."
"SEC. 51A-10.126_2_6_1","(A)   Option 1.  Urban streetscape.  A minimum of two of the following types of pedestrian amenities must be provided along street frontages.  This option may only be used in an urban streetscape within the street buffer zone.  10 points."
"SEC. 51A-10.126_2_6_1_1","(i)   Benches located at one per 60 feet of street frontage (minimum of two)."
"SEC. 51A-10.126_2_6_1_2","(ii)   Pedestrian street lamps (free-standing or wall mounted) at one per 50 feet of street frontage."
"SEC. 51A-10.126_2_6_1_3","(iii)   Enhanced sidewalk with stamped concrete or brick pavers for pedestrian uses for the full width of the sidewalk, along the entire frontage.  Pavement cannot be used to meet the enhanced pavement option in Paragraph (7)."
"SEC. 51A-10.126_2_6_1_4","(iv)   Minimum unobstructed sidewalk width of eight feet."
"SEC. 51A-10.126_2_6_1_5","(v)   Water feature."
"SEC. 51A-10.126_2_6_2","(B)   Option 2.  Special amenities. An applicant may provide private or publicly accessible special amenities to the building site including plazas, covered walkways, fountains, lakes and ponds, seating areas, and outdoor recreation facilities.  The credited facilities must occupy at least five percent of the lot area provided in no more than two locations on the lot.  The special amenities area must be fully identified on a landscape plan.  Private or interior courtyards are excluded.  Five points for private amenities and 10 points for publicly accessible amenities."
"SEC. 51A-10.126_2_6_3","(C)   Option 3.  Adjacency to habitat restoration areas.  Amenities built contiguous to habitat preservation and restoration areas will be credited for their location in or around the habitat when constructed according to a design supporting or enhancing habitat protection.  10 points for private amenities and 15 points for publicly accessible amenities."
"SEC. 51A-10.126_2_6_4","(D)   Option 4.  Athletic fields. Open spaces maintained for athletic fields that are a minimum of five percent of the lot.  10 points. For athletic fields on lots greater than 10 acres.  20 points."
